NORD ID	subject_label	MONDO ID	mondo_id	xref	synonym	synonym_source	subset	subset_source
1803	Tularemia	0018077	MONDO:0018077	NORD:1803	tularemia	NORD:1803	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1803
1804	Tumor Necrosis Factor Receptor-Associated Periodic Syndrome	0007727	MONDO:0007727	NORD:1804	autosomal dominant familial periodic fever	NORD:1804	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1804
1805	Turcot Syndrome	0010159	MONDO:0010159	NORD:1805	mismatch repair cancer syndrome 1	NORD:1805	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1805
1806	Turner Syndrome	0019499	MONDO:0019499	NORD:1806	Turner syndrome	NORD:1806	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1806
1807	Twin-Twin Transfusion Syndrome	0019805	MONDO:0019805	NORD:1807	twin to twin transfusion syndrome	NORD:1807	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1807
1809	STEC Hemolytic Uremic Syndrome	0019536	MONDO:0019536	NORD:1809	typical hemolytic-uremic syndrome	NORD:1809	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1809
1810	Tyrosine Hydroxylase Deficiency	0011551	MONDO:0011551	NORD:1810	TH-deficient dopa-responsive dystonia	NORD:1810	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1810
1811	Tyrosinemia Type 1	0010161	MONDO:0010161	NORD:1811	tyrosinemia type I	NORD:1811	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1811
1816	Usher Syndrome	0019501	MONDO:0019501	NORD:1816	Usher syndrome	NORD:1816	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1816
1817	Uterine Leiomyosarcoma	0016262	MONDO:0016262	NORD:1817	leiomyosarcoma of the corpus uteri	NORD:1817	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1817
1818	VACTERL Association	0008642	MONDO:0008642	NORD:1818	VACTERL/vater association	NORD:1818	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1818
1821	Variegate Porphyria	0008297	MONDO:0008297	NORD:1821	variegate porphyria	NORD:1821	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1821
1823	Vasculitis	0018882	MONDO:0018882	NORD:1823	vasculitis	NORD:1823	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1823
1824	Cutaneous Vasculitis	0020576	MONDO:0020576	NORD:1824	cutaneous vasculitis	NORD:1824	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1824
1825	Ventricular Septal Defects	0002070	MONDO:0002070	NORD:1825	ventricular septal defect	NORD:1825	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1825
1826	Vernal Keratonconjunctivitis	0019085	MONDO:0019085	NORD:1826	vernal keratoconjunctivitis	NORD:1826	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1826
1827	Very Long Chain Acyl CoA Dehydrogenase Deficiency (LCAD)	0008723	MONDO:0008723	NORD:1827	very long chain acyl-CoA dehydrogenase deficiency	NORD:1827	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1827
1829	Vogt-Koyanagi-Harada Disease	0018092	MONDO:0018092	NORD:1829	Vogt-Koyanagi-Harada disease	NORD:1829	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1829
1830	Von Hippel-Lindau Disease	0008667	MONDO:0008667	NORD:1830	von Hippel-Lindau disease	NORD:1830	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1830
1831	Von Willebrand Disease	0024574	MONDO:0024574	NORD:1831	von Willebrand disease (hereditary or acquired)	NORD:1831	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1831
1832	Waardenburg Syndrome	0018094	MONDO:0018094	NORD:1832	Waardenburg syndrome	NORD:1832	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1832
1833	WAGR Syndrome/11p Deletion Syndrome	0008681	MONDO:0008681	NORD:1833	WAGR syndrome	NORD:1833	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1833
1834	Waldenstr̦m Macroglobulinemia	0100280	MONDO:0100280	NORD:1834	Waldenstrom macroglobulinemia	NORD:1834	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1834
1836	Wandering Spleen	0042963	MONDO:0042963	NORD:1836	wandering spleen	NORD:1836	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1836
1837	Warm Autoimmune Hemolytic Anemia	0019532	MONDO:0019532	NORD:1837	autoimmune hemolytic anemia, warm type	NORD:1837	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1837
1839	Weaver Syndrome	0010193	MONDO:0010193	NORD:1839	Weaver syndrome	NORD:1839	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1839
1840	Granulomatosis with Polyangiitis	0012105	MONDO:0012105	NORD:1840	granulomatosis with polyangiitis	NORD:1840	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1840
1842	Weill Marchesani Syndrome	0018096	MONDO:0018096	NORD:1842	Weill-Marchesani syndrome	NORD:1842	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1842
1843	Weismann Netter Stuhl Syndrome	0007209	MONDO:0007209	NORD:1843	Weismann-Netter syndrome	NORD:1843	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1843
1844	Werdnig-Hoffmann Disease	0009669	MONDO:0009669	NORD:1844	spinal muscular atrophy, type 1	NORD:1844	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1844
1845	Werner Syndrome	0010196	MONDO:0010196	NORD:1845	Werner syndrome	NORD:1845	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1845
1847	West Nile Encephalitis	0019376	MONDO:0019376	NORD:1847	West-Nile encephalitis	NORD:1847	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1847
1848	West Syndrome	0018097	MONDO:0018097	NORD:1848	West syndrome	NORD:1848	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1848
1849	WHIM Syndrome	8000006	MONDO:8000006	NORD:1849	WHIM syndrome 1	NORD:1849	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1849
1850	Whipple Disease	0005116	MONDO:0005116	NORD:1850	Whipple disease	NORD:1850	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1850
1851	Wieacker Syndrome	0010758	MONDO:0010758	NORD:1851	Wieacker-Wolff syndrome	NORD:1851	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1851
1852	Wiedemann Rautenstrauch Syndrome	0009910	MONDO:0009910	NORD:1852	Wiedemann-Rautenstrauch syndrome	NORD:1852	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1852
1853	Wildervanck Syndrome	0010759	MONDO:0010759	NORD:1853	Wildervanck syndrome	NORD:1853	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1853
1854	Williams Syndrome	0008678	MONDO:0008678	NORD:1854	Williams syndrome	NORD:1854	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1854
1855	Wilms' Tumor	0019004	MONDO:0019004	NORD:1855	kidney Wilms tumor	NORD:1855	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1855
1856	Wilson Disease	0010200	MONDO:0010200	NORD:1856	Wilson disease	NORD:1856	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1856
1857	Winchester Syndrome	0010201	MONDO:0010201	NORD:1857	Winchester syndrome	NORD:1857	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1857
1858	WNT4 Deficiency	0008019	MONDO:0008019	NORD:1858	mullerian aplasia and hyperandrogenism	NORD:1858	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1858
1859	Wolf-Hirschhorn Syndrome	0008684	MONDO:0008684	NORD:1859	Wolf-Hirschhorn syndrome	NORD:1859	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1859
1862	Wolman Disease	0019148	MONDO:0019148	NORD:1862	Wolman disease	NORD:1862	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1862
1863	Wyburn-Mason Syndrome	0018892	MONDO:0018892	NORD:1863	Wyburn-Mason syndrome	NORD:1863	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1863
1864	X-linked Retinoschisis	0010725	MONDO:0010725	NORD:1864	X-linked retinoschisis	NORD:1864	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1864
1865	X linked Lymphoproliferative Syndrome	0010627	MONDO:0010627	NORD:1865	X-linked lymphoproliferative syndrome	NORD:1865	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1865
1866	X-Linked Myopathy with Excessive Autophagy	0010684	MONDO:0010684	NORD:1866	X-linked myopathy with excessive autophagy	NORD:1866	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1866
1867	X-Linked Myotubular Myopathy	0010683	MONDO:0010683	NORD:1867	X-linked centronuclear myopathy	NORD:1867	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1867
1868	X-linked Opitz G/BBB Syndrome	0010222	MONDO:0010222	NORD:1868	X-linked Opitz G/BBB syndrome	NORD:1868	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1868
1870	Xeroderma Pigmentosum	0019600	MONDO:0019600	NORD:1870	xeroderma pigmentosum	NORD:1870	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1870
1871	XYY Syndrome	0019339	MONDO:0019339	NORD:1871	47,XYY syndrome	NORD:1871	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1871
1872	Yaws	0006019	MONDO:0006019	NORD:1872	yaws	NORD:1872	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1872
1873	Yellow Fever	0020502	MONDO:0020502	NORD:1873	yellow fever	NORD:1873	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1873
1874	Yellow Nail syndrome	0007921	MONDO:0007921	NORD:1874	yellow nail syndrome	NORD:1874	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1874
1875	Yunis Varon Syndrome	0008995	MONDO:0008995	NORD:1875	Yunis-Varon syndrome	NORD:1875	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1875
1876	Zellweger Spectrum Disorders	0019609	MONDO:0019609	NORD:1876	Zellweger spectrum disorders	NORD:1876	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1876
1877	Zollinger-Ellison Syndrome	0019610	MONDO:0019610	NORD:1877	Zollinger-Ellison syndrome	NORD:1877	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1877
1879	ATR-16 Syndrome	0007716	MONDO:0007716	NORD:1879	alpha thalassemia-intellectual disability syndrome type 1	NORD:1879	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1879
1881	Recessive Multiple Epiphyseal Dysplasia	0009189	MONDO:0009189	NORD:1881	multiple epiphyseal dysplasia type 4	NORD:1881	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1881
1882	Myocarditis	0004496	MONDO:0004496	NORD:1882	myocarditis	NORD:1882	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1882
1883	Andersen-Tawil Syndrome	0008222	MONDO:0008222	NORD:1883	Andersen-Tawil syndrome	NORD:1883	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1883
1884	Gitelman Syndrome	0009904	MONDO:0009904	NORD:1884	Gitelman syndrome	NORD:1884	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1884
1885	Sepiapterin Reductase Deficiency	0012994	MONDO:0012994	NORD:1885	dopa-responsive dystonia due to sepiapterin reductase deficiency	NORD:1885	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1885
1887	Nontuberculous Mycobacterial Lung Disease	0018469	MONDO:0018469	NORD:1887	pulmonary non-tuberculous mycobacterial infection	NORD:1887	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1887
1888	Hallermann-Streiff Syndrome	0009318	MONDO:0009318	NORD:1888	Hallermann-Streiff syndrome	NORD:1888	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1888
1889	Febrile Infection-Related Epilepsy Syndrome (FIRES)	0015584	MONDO:0015584	NORD:1889	febrile infection-related epilepsy syndrome	NORD:1889	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1889
1890	Snyder-Robinson Syndrome	0010664	MONDO:0010664	NORD:1890	syndromic X-linked intellectual disability Snyder type	NORD:1890	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1890
1891	Superior Semicircular Canal Dehiscence	0018484	MONDO:0018484	NORD:1891	semicircular canal dehiscence syndrome	NORD:1891	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1891
1893	Congenital Myasthenic Syndromes	0018940	MONDO:0018940	NORD:1893	congenital myasthenic syndrome	NORD:1893	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1893
1895	Leishmaniasis	0011989	MONDO:0011989	NORD:1895	leishmaniasis	NORD:1895	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1895
1896	KCNK9 Imprinting Syndrome	0012856	MONDO:0012856	NORD:1896	Birk-Barel syndrome	NORD:1896	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1896
1897	Autoimmune Hepatitis	0016264	MONDO:0016264	NORD:1897	autoimmune hepatitis	NORD:1897	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1897
1898	Warburg Micro Syndrome	0016649	MONDO:0016649	NORD:1898	Warburg micro syndrome	NORD:1898	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1898
1899	Protein C Deficiency	0019145	MONDO:0019145	NORD:1899	hereditary thrombophilia due to congenital protein C deficiency	NORD:1899	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1899
1901	Spontaneous Intracranial Hypotension	0018624	MONDO:0018624	NORD:1901	spontaneous intracranial hypotension	NORD:1901	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1901
1902	Alpha Thalassemia	0011399	MONDO:0011399	NORD:1902	alpha thalassemia	NORD:1902	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1902
1903	Hereditary Sensory and Autonomic Neuropathy Type 1E	0013584	MONDO:0013584	NORD:1903	hereditary sensory neuropathy-deafness-dementia syndrome	NORD:1903	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1903
1904	Succinic Semialdehyde Dehydrogenase Deficiency	0010083	MONDO:0010083	NORD:1904	succinic semialdehyde dehydrogenase deficiency	NORD:1904	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1904
1905	Acute Myeloid Leukemia	0018874	MONDO:0018874	NORD:1905	acute myeloid leukemia	NORD:1905	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1905
1907	Hepatocellular Carcinoma	0007256	MONDO:0007256	NORD:1907	hepatocellular carcinoma	NORD:1907	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1907
1908	Shprintzen Goldberg Syndrome	0008426	MONDO:0008426	NORD:1908	Shprintzen-Goldberg syndrome	NORD:1908	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1908
1909	Bosma Arhinia Microphthalmia Syndrome	0015238	MONDO:0015238	NORD:1909	arrhinia-choanal atresia-microphthalmia syndrome	NORD:1909	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1909
1910	Retinal Vasculopathy with Cerebral Leukoencephalopathy and Systemic Manifestations	0008641	MONDO:0008641	NORD:1910	retinal vasculopathy with cerebral leukoencephalopathy and systemic manifestations	NORD:1910	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1910
1911	Sitosterolemia	0008863	MONDO:0008863	NORD:1911	sitosterolemia	NORD:1911	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1911
1913	Li-Fraumeni Syndrome	0018875	MONDO:0018875	NORD:1913	Li-Fraumeni syndrome	NORD:1913	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1913
1914	SLC13A5 Citrate Transporter Disorder	0014392	MONDO:0014392	NORD:1914	developmental and epileptic encephalopathy, 25	NORD:1914	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1914
1915	Spondylothoracic Dysplasia	0007389	MONDO:0007389	NORD:1915	spondylocostal dysostosis 5	NORD:1915	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1915
1916	Tenosynovial Giant Cell Tumor	0024686	MONDO:0024686	NORD:1916	tenosynovial giant cell tumor, diffuse type	NORD:1916	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1916
1917	USP7-Related Diseases	0014805	MONDO:0014805	NORD:1917	Hao-Fountain syndrome	NORD:1917	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1917
1918	Hepatopulmonary Syndrome	0019312	MONDO:0019312	NORD:1918	Hermansky-Pudlak syndrome	NORD:1918	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1918
1919	NGLY1 Deficiency	0800044	MONDO:0800044	NORD:1919	congenital disorder of deglycosylation 1	NORD:1919	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1919
1920	Fatal Familial Insomnia	0010808	MONDO:0010808	NORD:1920	fatal familial insomnia	NORD:1920	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1920
1921	Pitt-Hopkins Syndrome	0012589	MONDO:0012589	NORD:1921	Pitt-Hopkins syndrome	NORD:1921	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1921
1922	Clostridial Myonecrosis	0023149	MONDO:0023149	NORD:1922	infection due to clostridium perfringens	NORD:1922	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1922
1923	Pneumocystis Pneumonia	0019121	MONDO:0019121	NORD:1923	pneumocystosis	NORD:1923	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1923
1925	Liposarcoma	0005060	MONDO:0005060	NORD:1925	liposarcoma	NORD:1925	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1925
1926	Antisynthetase Syndrome	0019344	MONDO:0019344	NORD:1926	antisynthetase syndrome	NORD:1926	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1926
1927	PHACE Syndrome	0011676	MONDO:0011676	NORD:1927	PHACE syndrome	NORD:1927	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1927
1929	Visual Snow Syndrome	0018486	MONDO:0018486	NORD:1929	visual snow syndrome	NORD:1929	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1929
1931	Goblet Cell Adenocarcinoma	0018017	MONDO:0018017	NORD:1931	goblet cell carcinoma	NORD:1931	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1931
1932	Laurence-Moon Syndrome	0009514	MONDO:0009514	NORD:1932	Laurence-Moon syndrome	NORD:1932	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1932
1935	Hashimoto Encephalopathy	0017319	MONDO:0017319	NORD:1935	hereditary elliptocytosis	NORD:1935	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1935
1936	Hereditary Breast and Ovarian Cancer Syndrome	0003582	MONDO:0003582	NORD:1936	hereditary breast ovarian cancer syndrome	NORD:1936	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1936
1938	Hemophagocytic Lymphohistiocytosis	0015540	MONDO:0015540	NORD:1938	hemophagocytic syndrome	NORD:1938	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1938
1939	Autoinflammation with Infantile Enterocolitis	0014472	MONDO:0014472	NORD:1939	periodic fever-infantile enterocolitis-autoinflammatory syndrome	NORD:1939	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1939
1941	Leukoencephalopathy with Brain Stem and Spinal Cord Involvement and Lactate Elevation	0012622	MONDO:0012622	NORD:1941	leukoencephalopathy with brain stem and spinal cord involvement-high lactate syndrome	NORD:1941	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1941
1942	Hereditary Orotic Aciduria	0009797	MONDO:0009797	NORD:1942	orotic aciduria	NORD:1942	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1942
1943	Familial Platelet Disorder with Associated Myeloid Malignancy	0100083	MONDO:0100083	NORD:1943	hereditary thrombocytopenia and hematological cancer predisposition syndrome associated with RUNX1	NORD:1943	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1943
1944	TANGO2 Deficiency Disorder	0018820	MONDO:0018820	NORD:1944	recurrent metabolic encephalomyopathic crises-rhabdomyolysis-cardiac arrhythmia-intellectual disability syndrome	NORD:1944	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1944
1945	Factor X Deficiency	0002247	MONDO:0002247	NORD:1945	factor X deficiency	NORD:1945	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1945
1946	Mucormycosis	0019136	MONDO:0019136	NORD:1946	Zygomycosis	NORD:1946	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1946
1947	Merkel Cell Carcinoma	0019210	MONDO:0019210	NORD:1947	cutaneous neuroendocrine carcinoma	NORD:1947	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1947
1948	Pure Autonomic Failure	0018608	MONDO:0018608	NORD:1948	pure autonomic failure	NORD:1948	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1948
1950	Post-Transplant Lymphoproliferative Disease	0019088	MONDO:0019088	NORD:1950	post-transplant lymphoproliferative disease	NORD:1950	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1950
1952	Multifocal Motor Neuropathy	0018979	MONDO:0018979	NORD:1952	multifocal motor neuropathy	NORD:1952	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1952
1953	Soft Tissue Sarcoma	0018078	MONDO:0018078	NORD:1953	soft tissue sarcoma	NORD:1953	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1953
1954	KAT6A Syndrome	0014558	MONDO:0014558	NORD:1954	autosomal dominant intellectual disability-craniofacial anomalies-cardiac defects syndrome	NORD:1954	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1954
1955	Superior Mesenteric Artery Syndrome	0002687	MONDO:0002687	NORD:1955	superior mesenteric artery syndrome	NORD:1955	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1955
1957	Median Arcuate Ligament Syndrome	0017388	MONDO:0017388	NORD:1957	celiac trunk compression syndrome	NORD:1957	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1957
1958	SETBP1 Haploinsufficiency Disorder	0014482	MONDO:0014482	NORD:1958	intellectual disability, autosomal dominant 29	NORD:1958	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1958
1959	Kufor Rakeb Syndrome	0011706	MONDO:0011706	NORD:1959	Kufor-Rakeb syndrome	NORD:1959	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1959
1960	Riboflavin Transporter Deficiency	0008891	MONDO:0008891	NORD:1960	riboflavin transporter deficiency	NORD:1960	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1960
1965	ADNP Syndrome	0014379	MONDO:0014379	NORD:1965	ADNP-related multiple congenital anomalies - intellectual disability - autism spectrum disorder	NORD:1965	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1965
1966	Creatine Transporter Deficiency	0010305	MONDO:0010305	NORD:1966	creatine transporter deficiency	NORD:1966	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1966
1967	Guanidinoacetate Methyltransferase Deficiency	0012999	MONDO:0012999	NORD:1967	guanidinoacetate methyltransferase deficiency	NORD:1967	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1967
1969	Primary Distal Renal Tubular Acidosis	0015827	MONDO:0015827	NORD:1969	distal renal tubular acidosis	NORD:1969	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1969
1973	COPA Syndrome	0014629	MONDO:0014629	NORD:1973	autoimmune interstitial lung disease-arthritis syndrome	NORD:1973	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1973
1979	Hemiplegic Migraine	0018925	MONDO:0018925	NORD:1979	familial or sporadic hemiplegic migraine	NORD:1979	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1979
1981	Bohring-Opitz Syndrome	0011510	MONDO:0011510	NORD:1981	Bohring-Opitz syndrome	NORD:1981	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1981
1983	Follicular Lymphoma	0018906	MONDO:0018906	NORD:1983	follicular lymphoma	NORD:1983	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1983
1989	Spastic Paraplegia 50	0013048	MONDO:0013048	NORD:1989	hereditary spastic paraplegia 50	NORD:1989	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1989
1990	Spastic Paraplegia 51	0013401	MONDO:0013401	NORD:1990	hereditary spastic paraplegia 51	NORD:1990	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1990
1991	Spastic Paraplegia 52	0013552	MONDO:0013552	NORD:1991	hereditary spastic paraplegia 52	NORD:1991	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1991
1993	Spastic Paraplegia 47	0013551	MONDO:0013551	NORD:1993	hereditary spastic paraplegia 47	NORD:1993	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1993
1994	Spinal Muscular Atrophy with Respiratory Distress	0011436	MONDO:0011436	NORD:1994	autosomal recessive distal spinal muscular atrophy 1	NORD:1994	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1994
1996	Craniopharyngioma	0018907	MONDO:0018907	NORD:1996	craniopharyngioma	NORD:1996	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1996
1999	Renal Medullary Carcinoma	0006260	MONDO:0006260	NORD:1999	kidney medullary carcinoma	NORD:1999	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1999
2000	Autosomal Recessive Hypophosphatemic Rickets Type 2	0013219	MONDO:0013219	NORD:2000	hypophosphatemic rickets, autosomal recessive, 2	NORD:2000	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:2000
2001	Generalized Arterial Calcification of Infancy	0018870	MONDO:0018870	NORD:2001	arterial calcification of infancy	NORD:2001	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:2001
2002	Primary Central Nervous System Lymphoma	0002571	MONDO:0002571	NORD:2002	primary central nervous system lymphoma	NORD:2002	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:2002
2003	Acute Promyelocytic Leukemia	0012883	MONDO:0012883	NORD:2003	acute promyelocytic leukemia	NORD:2003	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:2003
2006	Takotsubo Cardiomyopathy	0019018	MONDO:0019018	NORD:2006	Tako-tsubo cardiomyopathy	NORD:2006	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:2006
2007	Systemic Scleroderma	0005100	MONDO:0005100	NORD:2007	systemic sclerosis	NORD:2007	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:2007
2008	Palmoplantar Pustulosis	0015597	MONDO:0015597	NORD:2008	pustulosis palmaris et plantaris	NORD:2008	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:2008
2010	Aromatic L-Amino Acid Decarboxylase Deficiency	0012084	MONDO:0012084	NORD:2010	aromatic L-amino acid decarboxylase deficiency	NORD:2010	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:2010
2011	GNE Myopathy	0011603	MONDO:0011603	NORD:2011	GNE myopathy	NORD:2011	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:2011
2013	MEF2C Deficiency	0013266	MONDO:0013266	NORD:2013	intellectual disability, autosomal dominant 20	NORD:2013	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:2013
2019	Short QT Syndrome	0000453	MONDO:0000453	NORD:2019	short QT syndrome	NORD:2019	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:2019
2020	Hepatitis D	0005789	MONDO:0005789	NORD:2020	hepatitis D virus infection	NORD:2020	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:2020
