NORD ID	subject_label	MONDO ID	mondo_id	xref	xref_source	synonym	synonym_source	synonym_type	subset	subset_source
1190	Glucose-Galactose Malabsorption	0011731	MONDO:0011731	NORD:1190	MONDO:NORD	glucose-galactose malabsorption	NORD:1190	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1190
1192	Glutaric Aciduria Type II	0009282	MONDO:0009282	NORD:1192	MONDO:NORD	multiple acyl-CoA dehydrogenase deficiency	NORD:1192	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1192
1193	Glycogen Storage Disease Type I	0002413	MONDO:0002413	NORD:1193	MONDO:NORD	glycogen storage disease I	NORD:1193	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1193
1196	Glycogen Storage Disease Type 7	0009295	MONDO:0009295	NORD:1196	MONDO:NORD	glycogen storage disease VII	NORD:1196	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1196
1197	Goodman Syndrome	0008711	MONDO:0008711	NORD:1197	MONDO:NORD	Goodman syndrome	NORD:1197	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1197
1198	Goodpasture Syndrome	0009303	MONDO:0009303	NORD:1198	MONDO:NORD	anti-glomerular basement membrane disease	NORD:1198	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1198
1199	Gordon Syndrome	0007252	MONDO:0007252	NORD:1199	MONDO:NORD	Gordon syndrome	NORD:1199	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1199
1200	Gorham-Stout Disease	0007414	MONDO:0007414	NORD:1200	MONDO:NORD	Gorham-Stout disease	NORD:1200	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1200
1201	Gorlin-Chaudhry-Moss Syndrome	0012853	MONDO:0012853	NORD:1201	MONDO:NORD	Fontaine progeroid syndrome	NORD:1201	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1201
1202	Gottron Syndrome	0008716	MONDO:0008716	NORD:1202	MONDO:NORD	acrogeria	NORD:1202	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1202
1203	Graft versus Host Disease	0013730	MONDO:0013730	NORD:1203	MONDO:NORD	graft versus host disease	NORD:1203	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1203
1206	Greig Cephalopolysyndactyly Syndrome	0008287	MONDO:0008287	NORD:1206	MONDO:NORD	Greig cephalopolysyndactyly syndrome	NORD:1206	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1206
1209	Growth Hormone Insensitivity	0009877	MONDO:0009877	NORD:1209	MONDO:NORD	Laron syndrome	NORD:1209	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1209
1211	Hailey-Hailey Disease	0008218	MONDO:0008218	NORD:1211	MONDO:NORD	Hailey-Hailey disease	NORD:1211	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1211
1212	Haim-Munk Syndrome	0009491	MONDO:0009491	NORD:1212	MONDO:NORD	Haim-Munk syndrome	NORD:1212	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1212
1213	Hairy Cell Leukemia	0018935	MONDO:0018935	NORD:1213	MONDO:NORD	hairy cell leukemia	NORD:1213	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1213
1214	Hajdu Cheney Syndrome	0007057	MONDO:0007057	NORD:1214	MONDO:NORD	acroosteolysis dominant type	NORD:1214	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1214
1215	Hanhart Syndrome	0007073	MONDO:0007073	NORD:1215	MONDO:NORD	hypoglossia-hypodactyly syndrome	NORD:1215	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1215
1216	Hantavirus Pulmonary Syndrome	0017879	MONDO:0017879	NORD:1216	MONDO:NORD	hantavirus pulmonary syndrome	NORD:1216	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1216
1217	Hartnup Disease	0009324	MONDO:0009324	NORD:1217	MONDO:NORD	Hartnup disease	NORD:1217	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1217
1218	Congenital Heart Block	0009326	MONDO:0009326	NORD:1218	MONDO:NORD	congenital heart block	NORD:1218	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1218
1219	Heavy Metal Poisoning	0023305	MONDO:0023305	NORD:1219	MONDO:NORD	heavy metal poisoning	NORD:1219	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1219
1220	Hemimegalencephaly	0020492	MONDO:0020492	NORD:1220	MONDO:NORD	hemimegalencephaly	NORD:1220	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1220
1221	Hemophilia A	0010602	MONDO:0010602	NORD:1221	MONDO:NORD	hemophilia A	NORD:1221	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1221
1222	Hemophilia B	0010604	MONDO:0010604	NORD:1222	MONDO:NORD	hemophilia B	NORD:1222	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1222
1225	Congenital Hepatic Fibrosis	0018840	MONDO:0018840	NORD:1225	MONDO:NORD	isolated congenital hepatic fibrosis	NORD:1225	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1225
1228	Hereditary Coproporphyria	0007369	MONDO:0007369	NORD:1228	MONDO:NORD	hereditary coproporphyria	NORD:1228	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1228
1229	Hereditary Hemorrhagic Telangiectasia	0019180	MONDO:0019180	NORD:1229	MONDO:NORD	hereditary hemorrhagic telangiectasia	NORD:1229	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1229
1230	Hereditary Hyperphosphatasia	0009394	MONDO:0009394	NORD:1230	MONDO:NORD	juvenile Paget disease	NORD:1230	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1230
1231	Hereditary Leiomyomatosis and Renal Cell Carcinoma	0007888	MONDO:0007888	NORD:1231	MONDO:NORD	hereditary leiomyomatosis and renal cell cancer	NORD:1231	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1231
1233	Hereditary Multiple Osteochondromas	0005508	MONDO:0005508	NORD:1233	MONDO:NORD	hereditary multiple osteochondromas	NORD:1233	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1233
1235	Hereditary Sensory and Autonomic Neuropathy Type II	0019941	MONDO:0019941	NORD:1235	MONDO:NORD	hereditary sensory and autonomic neuropathy type 2	NORD:1235	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1235
1236	Hereditary Sensory and Autonomic Neuropathy Type IV	0009746	MONDO:0009746	NORD:1236	MONDO:NORD	hereditary sensory and autonomic neuropathy type 4	NORD:1236	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1236
1237	Hereditary Sensory Neuropathy Type I	0018213	MONDO:0018213	NORD:1237	MONDO:NORD	hereditary sensory and autonomic neuropathy type 1	NORD:1237	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1237
1238	Hereditary Spastic Paraplegia	0019064	MONDO:0019064	NORD:1238	MONDO:NORD	hereditary spastic paraplegia	NORD:1238	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1238
1239	Hermansky Pudlak Syndrome	0019312	MONDO:0019312	NORD:1239	MONDO:NORD	Hermansky-Pudlak syndrome	NORD:1239	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1239
1241	Glycogen Storage Disease Type VI	0009294	MONDO:0009294	NORD:1241	MONDO:NORD	glycogen storage disease VI	NORD:1241	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1241
1242	Hiccups, Chronic	0018334	MONDO:0018334	NORD:1242	MONDO:NORD	chronic hiccup	NORD:1242	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1242
1244	Hirschsprung Disease	0018309	MONDO:0018309	NORD:1244	MONDO:NORD	Hirschsprung disease	NORD:1244	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1244
1245	Histidinemia	0009345	MONDO:0009345	NORD:1245	MONDO:NORD	histidinemia	NORD:1245	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1245
1246	Hodgkin's Disease	0004952	MONDO:0004952	NORD:1246	MONDO:NORD	Hodgkins lymphoma	NORD:1246	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1246
1247	Holoprosencephaly	0016296	MONDO:0016296	NORD:1247	MONDO:NORD	holoprosencephaly	NORD:1247	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1247
1248	Holt Oram Syndrome	0007732	MONDO:0007732	NORD:1248	MONDO:NORD	Holt-Oram syndrome	NORD:1248	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1248
1249	Homocystinuria due to Cystathionine Beta-Synthase Deficiency	0009352	MONDO:0009352	NORD:1249	MONDO:NORD	classic homocystinuria	NORD:1249	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1249
1252	Human Granulocytic Ehrlichiosis (HGE)	0005118	MONDO:0005118	NORD:1252	MONDO:NORD	human granulocytic ehrlichiosis	NORD:1252	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1252
1254	Human Monocytic Ehrlichiosis (HME)	0000225	MONDO:0000225	NORD:1254	MONDO:NORD	human monocytic ehrlichiosis	NORD:1254	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1254
1255	Mucopolysaccharidosis Type II	0010674	MONDO:0010674	NORD:1255	MONDO:NORD	mucopolysaccharidosis type 2	NORD:1255	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1255
1256	Huntington's Disease	0007739	MONDO:0007739	NORD:1256	MONDO:NORD	Huntington disease	NORD:1256	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1256
1257	Hutchinson-Gilford Progeria Syndrome	0008310	MONDO:0008310	NORD:1257	MONDO:NORD	Hutchinson-Gilford progeria syndrome	NORD:1257	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1257
1258	Hydranencephaly	0016344	MONDO:0016344	NORD:1258	MONDO:NORD	hydranencephaly	NORD:1258	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1258
1260	Mevalonate Kinase Deficiency	0017708	MONDO:0017708	NORD:1260	MONDO:NORD	mevalonate kinase deficiency	NORD:1260	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1260
1261	Hyper IgM Syndromes	0010626	MONDO:0010626	NORD:1261	MONDO:NORD	hyper-IgM syndrome type 1	NORD:1261	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1261
1262	Hyperekplexia	0017658	MONDO:0017658	NORD:1262	MONDO:NORD	hyperekplexia	NORD:1262	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1262
1264	Hyperferritinemia Cataract Syndrome	0010952	MONDO:0010952	NORD:1264	MONDO:NORD	hereditary hyperferritinemia with congenital cataracts	NORD:1264	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1264
1268	Hyperostosis Frontalis Interna	0007766	MONDO:0007766	NORD:1268	MONDO:NORD	Morgagni-Stewart-Morel syndrome	NORD:1268	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1268
1271	Hypochondroplasia	0007793	MONDO:0007793	NORD:1271	MONDO:NORD	hypochondroplasia	NORD:1271	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1271
1272	Hypohidrotic Ectodermal Dysplasia	0016535	MONDO:0016535	NORD:1272	MONDO:NORD	hypohidrotic ectodermal dysplasia	NORD:1272	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1272
1274	Hypomelanosis of Ito	0010302	MONDO:0010302	NORD:1274	MONDO:NORD	Ito hypomelanosis	NORD:1274	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1274
1276	Hypophosphatasia	0009948	MONDO:0009948	NORD:1276	MONDO:NORD	pyropoikilocytosis, hereditary	NORD:1276	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1276
1277	Hypoplastic Left Heart Syndrome	0004933	MONDO:0004933	NORD:1277	MONDO:NORD	hypoplastic left heart syndrome	NORD:1277	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1277
1278	Hypothalamic Hamartoma	0009436	MONDO:0009436	NORD:1278	MONDO:NORD	congenital hypothalamic hamartoma syndrome	NORD:1278	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1278
1279	I Cell Disease	0009650	MONDO:0009650	NORD:1279	MONDO:NORD	mucolipidosis type II	NORD:1279	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1279
1281	Ichthyosis Hystrix, Curth Macklin Type	0007808	MONDO:0007808	NORD:1281	MONDO:NORD	ichthyosis hystrix of Curth-Macklin	NORD:1281	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1281
1283	Chanarin-Dorfman Syndrome	0010155	MONDO:0010155	NORD:1283	MONDO:NORD	Dorfman-Chanarin disease	NORD:1283	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1283
1284	Ichthyosis, CHILD Syndrome	0010621	MONDO:0010621	NORD:1284	MONDO:NORD	CHILD syndrome	NORD:1284	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1284
1285	Ichthyosis, Erythrokeratodermia Variabilis	0017851	MONDO:0017851	NORD:1285	MONDO:NORD	erythrokeratodermia variabilis	NORD:1285	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1285
1286	Keratolytic Winter Erythema	0007854	MONDO:0007854	NORD:1286	MONDO:NORD	keratolytic winter erythema	NORD:1286	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1286
1287	Harlequin Ichthyosis	0009443	MONDO:0009443	NORD:1287	MONDO:NORD	autosomal recessive congenital ichthyosis 4B	NORD:1287	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1287
1288	Keratosis Follicularis Spinulosa Decalvans	0000136	MONDO:0000136	NORD:1288	MONDO:NORD	keratosis follicularis spinulosa decalvans	NORD:1288	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1288
1289	Lamellar Ichthyosis	0017778	MONDO:0017778	NORD:1289	MONDO:NORD	lamellar ichthyosis	NORD:1289	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1289
1290	Ichthyosis, Netherton Syndrome	0009735	MONDO:0009735	NORD:1290	MONDO:NORD	Netherton syndrome	NORD:1290	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1290
1291	Sjögren-Larsson syndrome	0010031	MONDO:0010031	NORD:1291	MONDO:NORD	Sjogren-Larsson syndrome	NORD:1291	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1291
1292	Trichothiodystrophy	0018053	MONDO:0018053	NORD:1292	MONDO:NORD	trichothiodystrophy	NORD:1292	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1292
1293	Ichthyosis, X Linked	0010622	MONDO:0010622	NORD:1293	MONDO:NORD	recessive X-linked ichthyosis	NORD:1293	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1293
1294	Idiopathic Intracranial Hypertension	0009468	MONDO:0009468	NORD:1294	MONDO:NORD	pseudotumor cerebri	NORD:1294	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1294
1295	Neonatal Cholestasis	0019072	MONDO:0019072	NORD:1295	MONDO:NORD	intrahepatic cholestasis	NORD:1295	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1295
1296	Idiopathic Pulmonary Fibrosis	0800029	MONDO:0800029	NORD:1296	MONDO:NORD	interstitial lung disease 2	NORD:1296	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1296
1297	Immune Thrombocytopenia	0002048	MONDO:0002048	NORD:1297	MONDO:NORD	thrombocytopenia due to immune destruction	NORD:1297	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1297
1298	IgA Nephropathy	0005342	MONDO:0005342	NORD:1298	MONDO:NORD	IgA glomerulonephritis	NORD:1298	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1298
1299	Imperforate Anus	0001046	MONDO:0001046	NORD:1299	MONDO:NORD	imperforate anus	NORD:1299	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1299
1300	Incontinentia Pigmenti	0010631	MONDO:0010631	NORD:1300	MONDO:NORD	incontinentia pigmenti	NORD:1300	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1300
1301	Infantile Myofibromatosis	0016824	MONDO:0016824	NORD:1301	MONDO:NORD	infantile myofibromatosis	NORD:1301	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1301
1302	PLA2G6-Associated Neurodegeneration	0017998	MONDO:0017998	NORD:1302	MONDO:NORD	PLA2G6-associated neurodegeneration	NORD:1302	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1302
1305	Ivemark Syndrome	0008832	MONDO:0008832	NORD:1305	MONDO:NORD	right atrial isomerism	NORD:1305	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1305
1306	Jackson-Weiss Syndrome	0007400	MONDO:0007400	NORD:1306	MONDO:NORD	Jackson-Weiss syndrome	NORD:1306	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1306
1307	Jansen Type Metaphyseal Chondrodysplasia	0007982	MONDO:0007982	NORD:1307	MONDO:NORD	metaphyseal chondrodysplasia, Jansen type	NORD:1307	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1307
1308	Spondylocostal Dysplasia	0000359	MONDO:0000359	NORD:1308	MONDO:NORD	spondylocostal dysostosis	NORD:1308	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1308
1309	Jejunal Atresia	0009476	MONDO:0009476	NORD:1309	MONDO:NORD	atresia of small intestine	NORD:1309	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1309
1310	Jervell and Lange-Nielsen Syndrome	0002441	MONDO:0002441	NORD:1310	MONDO:NORD	Jervell and Lange-Nielsen syndrome	NORD:1310	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1310
1311	Johanson-Blizzard Syndrome	0009479	MONDO:0009479	NORD:1311	MONDO:NORD	Johanson-Blizzard syndrome	NORD:1311	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1311
1312	Joubert Syndrome	0018772	MONDO:0018772	NORD:1312	MONDO:NORD	Joubert syndrome	NORD:1312	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1312
1315	Juvenile Hemochromatosis	0019257	MONDO:0019257	NORD:1315	MONDO:NORD	hemochromatosis type 2	NORD:1315	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1315
1316	Juvenile Myelomonocytic Leukemia	0011908	MONDO:0011908	NORD:1316	MONDO:NORD	juvenile myelomonocytic leukemia	NORD:1316	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1316
1318	Kabuki Syndrome	0016512	MONDO:0016512	NORD:1318	MONDO:NORD	Kabuki syndrome	NORD:1318	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1318
1319	Kallmann Syndrome	0018800	MONDO:0018800	NORD:1319	MONDO:NORD	Kallmann syndrome	NORD:1319	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1319
1320	Kasabach-Merritt Phenomenon	0007708	MONDO:0007708	NORD:1320	MONDO:NORD	Kasabach-Merritt syndrome	NORD:1320	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1320
1322	KBG Syndrome	0007846	MONDO:0007846	NORD:1322	MONDO:NORD	KBG syndrome	NORD:1322	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1322
1323	Kearns Sayre Syndrome	0010787	MONDO:0010787	NORD:1323	MONDO:NORD	Kearns-Sayre syndrome	NORD:1323	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1323
