mondo_id	xref_genevalidation	xref_source	see_also	xref_source	synonym	synonym_type	xref_source	subset	subset_source
MONDO:0009804	CGGV:assertion_a51b8f9f-0e11-4d82-b454-15d27e974dd7-2021-06-24T204605.941Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009804	MONDO:CLINGEN	osteogenesis imperfecta type 3	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0030854	CGGV:assertion_ac0eb1d7-5309-48a0-acd8-53de284f4e4b-2023-09-28T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0030854	MONDO:CLINGEN	combined osteogenesis imperfecta and Ehlers-Danlos syndrome 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0008148	CGGV:assertion_ce1c11be-7ead-43b5-a94d-665bf0111814-2023-09-28T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0008148	MONDO:CLINGEN	osteogenesis imperfecta type 4	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0007525	CGGV:assertion_d013cb4d-bb06-4db8-8efd-b3808f8f123c-2023-09-28T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0007525	MONDO:CLINGEN	Ehlers-Danlos syndrome, arthrochalasis type	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0008148	CGGV:assertion_072d15dd-87c6-4c8d-aaef-44ac83086b1e-2023-09-28T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0008148	MONDO:CLINGEN	osteogenesis imperfecta type 4	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0008147	CGGV:assertion_3c78279e-c9c8-4ff7-a206-db78a30cd5d6-2023-09-28T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0008147	MONDO:CLINGEN	osteogenesis imperfecta type 2	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0008146	CGGV:assertion_457065a1-4ed1-4d23-aa54-26fffa6f2853-2023-09-28T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0008146	MONDO:CLINGEN	osteogenesis imperfecta type 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009804	CGGV:assertion_55bdf3bb-05f8-49e8-bc3a-d1c66cbbdeca-2023-09-28T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009804	MONDO:CLINGEN	osteogenesis imperfecta type 3	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0007525	CGGV:assertion_56bf7de2-93b8-4a67-9b62-bde3fbd86964-2023-09-28T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0007525	MONDO:CLINGEN	Ehlers-Danlos syndrome, arthrochalasis type	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009159	CGGV:assertion_66dcf444-5302-400f-aa44-1e12629af095-2023-09-28T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009159	MONDO:CLINGEN	Ehlers-Danlos syndrome, cardiac valvular type	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0030855	CGGV:assertion_e8dc6fb4-069c-456d-88c0-e7837c819d9d-2023-09-28T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0030855	MONDO:CLINGEN	combined osteogenesis imperfecta and Ehlers-Danlos syndrome 2	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0014701	CGGCIEX:assertion_4843	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0014701	MONDO:CLINGEN	spondyloepiphyseal dysplasia, Stanescu type	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0008471	CGGV:assertion_0f217fba-a78c-4f9f-ad2a-301f0d53f046-2021-06-07T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0008471	MONDO:CLINGEN	spondyloepiphyseal dysplasia congenita	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0008702	CGGV:assertion_14640c06-c66e-4dc7-86ea-9b0850e51474-2020-10-05T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0008702	MONDO:CLINGEN	achondrogenesis type II	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0007987	CGGV:assertion_25a49ec9-69ab-4e51-a13a-fe1eaa50ae56-2021-12-15T183542.376Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0007987	MONDO:CLINGEN	Kniest dysplasia	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0012206	CGGV:assertion_29a041e5-bac4-4f88-9dda-ac44b00a92ca-2023-09-28T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0012206	MONDO:CLINGEN	Czech dysplasia, metatarsal type	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0007160	CGGV:assertion_3eb9287e-d731-417e-a814-9630b47301a4-2023-09-28T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0007160	MONDO:CLINGEN	Stickler syndrome type 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0007895	CGGV:assertion_a4c42c43-7b6a-4456-aeb1-7a00302a468b-2021-02-01T180000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0007895	MONDO:CLINGEN	platyspondylic dysplasia, Torrance type	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0010078	CGGV:assertion_d4da6e1f-5aad-4541-a3ae-76ed4782a023-2023-09-28T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0010078	MONDO:CLINGEN	spondyloperipheral dysplasia	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0016763	CGGV:assertion_e5315530-5b3c-42f1-b18c-1884a0b767f6-2021-06-07T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0016763	MONDO:CLINGEN	spondylometaphyseal dysplasia	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0017314	CGGV:assertion_ce795591-1c7c-4a52-886a-a294293c67c3-2019-02-27T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0017314	MONDO:CLINGEN	Ehlers-Danlos syndrome, vascular type	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0018965	CGGV:assertion_e1ed7d3b-4366-4f4a-98f2-80e431e2d8da-2021-07-26T023000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0018965	MONDO:CLINGEN	Alport syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0018965	CGGV:assertion_c235830a-a6f5-4cf6-b015-902da62f1b2e-2021-08-24T023000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0018965	MONDO:CLINGEN	Alport syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0018965	CGGV:assertion_0407dc2e-1cab-4043-889d-4695b043d7b3-2019-03-19T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0018965	MONDO:CLINGEN	Alport syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0010484	CGGV:assertion_d026ef00-c6f3-4aa8-a61a-b354b68fe043-2022-02-16T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0010484	MONDO:CLINGEN	hearing loss, X-linked 6	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0007522	CGGV:assertion_3133eacb-2ef9-4463-8031-11d10f0e91b9-2021-03-24T151331.225Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0007522	MONDO:CLINGEN	Ehlers-Danlos syndrome, classic type	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0007522	CGGV:assertion_1901d495-d33f-4741-88fd-4b66ac43bbad-2021-03-24T184245.711Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0007522	MONDO:CLINGEN	Ehlers-Danlos syndrome, classic type	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0100225	CGGV:assertion_95ee3b63-8083-49e2-9e20-a1006ac168dd-2022-09-26T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0100225	MONDO:CLINGEN	collagen 6-related myopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0100225	CGGV:assertion_9de84294-8404-4bd0-a7c6-89a9a70eb408-2022-09-26T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0100225	MONDO:CLINGEN	collagen 6-related myopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0100225	CGGV:assertion_a7a4dad5-f179-44ac-adcb-c5e15c11a1ec-2022-06-27T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0100225	MONDO:CLINGEN	collagen 6-related myopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0100225	CGGV:assertion_c523dbfa-e08e-4bdc-82d4-6bf43480697c-2022-06-27T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0100225	MONDO:CLINGEN	collagen 6-related myopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0100225	CGGV:assertion_37d30e5c-61f5-4e4a-9ee7-573a2ed704b3-2022-06-27T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0100225	MONDO:CLINGEN	collagen 6-related myopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0100225	CGGV:assertion_516ffd6c-c9ea-4d8a-8364-8ec4892ad464-2022-06-27T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0100225	MONDO:CLINGEN	collagen 6-related myopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0014627	CGGV:assertion_8a109763-6fff-4da9-b826-7c2544d3f878-2021-05-24T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0014627	MONDO:CLINGEN	dystonia 27	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009179	CGGV:assertion_940fac3e-2586-4d49-a6f3-db12e865cc65-2022-06-20T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009179	MONDO:CLINGEN	recessive dystrophic epidermolysis bullosa	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0019354	CGGCIEX:assertion_9807	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0019354	MONDO:CLINGEN	Stickler syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0019354	CGGV:assertion_697ae26e-2b07-4f87-b42c-121684c89bc0-2019-02-19T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0019354	MONDO:CLINGEN	Stickler syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0019354	CGGV:assertion_a436c41e-0873-4e4c-b2f2-d56f75ca737a-2019-09-17T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0019354	MONDO:CLINGEN	Stickler syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0016648	CGGV:assertion_0e93c534-284e-40eb-9076-343a825d3a46-2020-03-24T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0016648	MONDO:CLINGEN	multiple epiphyseal dysplasia	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0008322	CGGV:assertion_630905e9-0f42-452b-81fa-7fad4eae08f9-2020-02-07T180000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0008322	MONDO:CLINGEN	pseudoachondroplasia	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0044970	CGGV:assertion_0b91e278-c030-40b2-b135-c558fcc49531-2023-01-30T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0044970	MONDO:CLINGEN	mitochondrial disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0044970	CGGV:assertion_7d59cb98-0dd9-4707-8464-876eee053467-2023-01-30T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0044970	MONDO:CLINGEN	mitochondrial disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009723	CGGV:assertion_cebc5501-5d36-4767-98bc-edc4ddab3527-2021-04-09T140634.407Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009723	MONDO:CLINGEN	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0014168	CGGV:assertion_f55fde93-1b6e-4d03-b737-ecad8aa89ecf-2022-06-03T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0014168	MONDO:CLINGEN	severe combined immunodeficiency due to CORO1A deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009723	CGGV:assertion_48794019-db9d-47c2-9977-4dc76a7d07b3-2019-05-20T182801.393Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009723	MONDO:CLINGEN	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0044970	CGGV:assertion_8899dbb6-9769-4d93-83fb-e95b6775962c-2022-03-21T040000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0044970	MONDO:CLINGEN	mitochondrial disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009723	CGGV:assertion_b5c8d1e1-24d0-4b88-8c04-023197db14f3-2019-05-20T183321.284Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009723	MONDO:CLINGEN	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0044970	CGGV:assertion_2391b81d-cfd2-4862-b71b-0418794539c3-2022-02-17T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0044970	MONDO:CLINGEN	mitochondrial disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009723	CGGV:assertion_d56c1fe4-7711-45f4-992c-7e9586b9efc6-2021-04-09T135824.042Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009723	MONDO:CLINGEN	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0044970	CGGV:assertion_bc374fc3-050b-4985-9f2f-a2972bb795fe-2022-03-21T040000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0044970	MONDO:CLINGEN	mitochondrial disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009723	CGGV:assertion_70763eb9-40f7-4f71-a64b-ab0c6ad536b0-2021-04-09T135510.592Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009723	MONDO:CLINGEN	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0005027	CGGV:assertion_1cb32379-82a8-425d-ac80-3d740e1cc10b-2021-07-29T132527.108Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0005027	MONDO:CLINGEN	epilepsy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0005027	CGGV:assertion_7b3ebd58-dccb-4c73-b5e4-1ec55171f2fe-2021-07-29T135909.720Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0005027	MONDO:CLINGEN	epilepsy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0015017	CGGV:assertion_bc4d2b2a-08d6-4869-a56e-55721fd4c9dc-2022-11-18T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0015017	MONDO:CLINGEN	anterior segment dysgenesis 8	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0013824	CGGV:assertion_954cdc22-7834-4876-a64e-27d56615c1ff-2022-05-20T114241.088Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0013824	MONDO:CLINGEN	Joubert syndrome 17	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0800180	CGGV:assertion_f7cfd579-9ded-4e8a-b8be-c1a6e573e28b-2023-01-27T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0800180	MONDO:CLINGEN	CPOX-related hereditary coproporphyria	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009376	CGGV:assertion_dbc4dbbe-8827-4d68-a396-8368f3801e78-2018-10-12T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009376	MONDO:CLINGEN	carbamoyl phosphate synthetase I deficiency disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009705	CGGV:assertion_dcea255c-11e4-46fd-b0f7-2de68311a75c-2018-01-23T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009705	MONDO:CLINGEN	carnitine palmitoyl transferase 1A deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0037858	CGGV:assertion_cfcd80c7-d806-41cf-8c3a-7ba955919537-2021-01-25T194946.827Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0037858	MONDO:CLINGEN	inherited fatty acid metabolism disorder	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0019064	CGGV:assertion_8d171b54-3af1-442a-9c54-b959061a7b5a-2023-03-20T180000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0019064	MONDO:CLINGEN	hereditary spastic paraplegia	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0015515	CGGV:assertion_1a57ea10-6ca0-4311-94f1-0ad036a38ca6-2018-03-27T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0015515	MONDO:CLINGEN	carnitine palmitoyltransferase II deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0013862	CGGV:assertion_9153b41e-f2ef-453d-883b-187565cf4593-2021-08-03T130056.511Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0013862	MONDO:CLINGEN	immunodeficiency, common variable, 7	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0000508	CGGV:assertion_7f64ee7f-13a7-4a2d-b1a2-ad6c9e63cab3-2021-06-16T180000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0000508	MONDO:CLINGEN	syndromic intellectual disability	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0014539	CGGV:assertion_98f54e8c-a81c-4b3b-8dbb-05dd24c5dbcc-2021-10-26T013000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0014539	MONDO:CLINGEN	focal segmental glomerulosclerosis 9	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0001071	CGGV:assertion_158c9b6b-2ac8-4ee3-bd89-a57d567e675f-2021-05-21T135046.004Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0001071	MONDO:CLINGEN	intellectual disability	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0019188	CGGV:assertion_d16df64b-26ed-4f1c-b8dc-f27be773b102-2018-04-27T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0019188	MONDO:CLINGEN	Rubinstein-Taybi syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0005453	CGGV:assertion_1aa67af6-c8df-4151-98ab-049b69fefd08-2023-09-05T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0005453	MONDO:CLINGEN	congenital heart disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
