Mondo ID	Disease label	Synonym	ClinGen Preferred subset tag
MONDO:0011272	retinitis pigmentosa 25	retinitis pigmentosa 25	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009212	congenital factor X deficiency	congenital factor X deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0012897	congenital factor XI deficiency	congenital factor XI deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009315	congenital factor XII deficiency	congenital factor XII deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0012526	hereditary angioedema type 3	hereditary angioedema type 3	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013187	factor XIII, A subunit, deficiency of	factor XIII, A subunit, deficiency of	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013190	factor XIII, b subunit, deficiency of	factor XIII, b subunit, deficiency of	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0008559	thrombophilia due to thrombin defect	thrombophilia due to thrombin defect	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013361	congenital prothrombin deficiency	congenital prothrombin deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0008560	thrombophilia due to activated protein C resistance	thrombophilia due to activated protein C resistance	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009210	congenital factor V deficiency	congenital factor V deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0002244	factor VII deficiency	factor VII deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009211	congenital factor VII deficiency	congenital factor VII deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010602	hemophilia A	hemophilia A	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0018660	hemophilia	hemophilia	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010432	thrombophilia, X-linked, due to factor 9 defect	thrombophilia, X-linked, due to factor 9 defect	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010604	hemophilia B	hemophilia B	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0018660	hemophilia	hemophilia	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0012866	hereditary spastic paraplegia 35	hereditary spastic paraplegia 35	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013408	FADD-related immunodeficiency	FADD-related immunodeficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010161	tyrosinemia type I	tyrosinemia type I	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011630	retinitis pigmentosa 28	retinitis pigmentosa 28	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009821	lethal osteosclerotic bone dysplasia	lethal osteosclerotic bone dysplasia	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0018630	hereditary nonpolyposis colon cancer	hereditary nonpolyposis colon cancer	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013898	karyomegalic interstitial nephritis	karyomegalic interstitial nephritis	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009215	Fanconi anemia complementation group A	Fanconi anemia complementation group A	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019391	Fanconi anemia	Fanconi anemia	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011584	Fanconi anemia complementation group D1	Fanconi anemia complementation group D1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0100148	X-linked complex neurodevelopmental disorder	X-linked complex neurodevelopmental disorder	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010351	Fanconi anemia complementation group B	Fanconi anemia complementation group B	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009213	Fanconi anemia complementation group C	Fanconi anemia complementation group C	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019391	Fanconi anemia	Fanconi anemia	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009214	Fanconi anemia complementation group D2	Fanconi anemia complementation group D2	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010953	Fanconi anemia complementation group E	Fanconi anemia complementation group E	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011325	Fanconi anemia complementation group F	Fanconi anemia complementation group F	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013565	Fanconi anemia complementation group G	Fanconi anemia complementation group G	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019391	Fanconi anemia	Fanconi anemia	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009213	Fanconi anemia complementation group C	Fanconi anemia complementation group C	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0012186	Fanconi anemia complementation group I	Fanconi anemia complementation group I	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013566	Fanconi anemia complementation group L	Fanconi anemia complementation group L	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0014510	fatty acyl-CoA reductase 1 deficiency	fatty acyl-CoA reductase 1 deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009723	Leigh syndrome	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011158	autoimmune lymphoproliferative syndrome type 1	autoimmune lymphoproliferative syndrome type 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0007947	Marfan syndrome	Marfan syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019625	familial thoracic aortic aneurysm and aortic dissection	familial thoracic aortic aneurysm and aortic dissection	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019625	familial thoracic aortic aneurysm and aortic dissection	familial thoracic aortic aneurysm and aortic dissection	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009251	fructose-1,6-bisphosphatase deficiency	fructose-1,6-bisphosphatase deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009723	Leigh syndrome	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009830	parkinsonian-pyramidal syndrome	parkinsonian-pyramidal syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009525	split hand-foot malformation 3	split hand-foot malformation 3	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013016	leukocyte adhesion deficiency 3	leukocyte adhesion deficiency 3	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0018060	congenital fibrinogen deficiency	congenital fibrinogen deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0018060	congenital fibrinogen deficiency	congenital fibrinogen deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010589	Aarskog-Scott syndrome, X-linked	Aarskog-Scott syndrome, X-linked	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0015626	Charcot-Marie-Tooth disease	Charcot-Marie-Tooth disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0012250	Charcot-Marie-Tooth disease type 4H	Charcot-Marie-Tooth disease type 4H	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0008660	autosomal dominant hypophosphatemic rickets	autosomal dominant hypophosphatemic rickets	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0012541	deafness with labyrinthine aplasia, microtia, and microdontia	deafness with labyrinthine aplasia, microtia, and microdontia	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0014196	Hartsfield-Bixler-Demyer syndrome	Hartsfield-Bixler-Demyer syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0008150	osteoglophonic dwarfism	osteoglophonic dwarfism	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019659	Pfeiffer syndrome type 1	Pfeiffer syndrome type 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0007844	hypogonadotropic hypogonadism 2 with or without anosmia	hypogonadotropic hypogonadism 2 with or without anosmia	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0007037	achondroplasia	achondroplasia	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0018060	congenital fibrinogen deficiency	congenital fibrinogen deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0007888	hereditary leiomyomatosis and renal cell cancer	hereditary leiomyomatosis and renal cell cancer	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0016830	Emery-Dreifuss muscular dystrophy	Emery-Dreifuss muscular dystrophy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010401	X-linked myopathy with postural muscle atrophy	X-linked myopathy with postural muscle atrophy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0015626	Charcot-Marie-Tooth disease	Charcot-Marie-Tooth disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013800	Ehlers-Danlos syndrome, kyphoscoliotic and deafness type	Ehlers-Danlos syndrome, kyphoscoliotic and deafness type	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0018276	muscular dystrophy-dystroglycanopathy	muscular dystrophy-dystroglycanopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0018276	muscular dystrophy-dystroglycanopathy	muscular dystrophy-dystroglycanopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009703	myopathy with abnormal lipid metabolism	myopathy with abnormal lipid metabolism	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0007607	Birt-Hogg-Dube syndrome	Birt-Hogg-Dube syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0007810	autosomal dominant ichthyosis vulgaris	autosomal dominant ichthyosis vulgaris	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019625	familial thoracic aortic aneurysm and aortic dissection	familial thoracic aortic aneurysm and aortic dissection	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0020341	periventricular nodular heterotopia	periventricular nodular heterotopia	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010233	heterotopia, periventricular, X-linked dominant	heterotopia, periventricular, X-linked dominant	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0012289	myofibrillar myopathy 5	myofibrillar myopathy 5	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0005021	dilated cardiomyopathy	dilated cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0018943	myofibrillar myopathy	myofibrillar myopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009168	Fowler syndrome	Fowler syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011182	trimethylaminuria	trimethylaminuria	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010383	fragile X syndrome	fragile X syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013110	neurodegenerative syndrome due to cerebral folate transport deficiency	neurodegenerative syndrome due to cerebral folate transport deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011233	Axenfeld-Rieger syndrome type 3	Axenfeld-Rieger syndrome type 3	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0007922	lymphedema-distichiasis syndrome	lymphedema-distichiasis syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009437	Bamforth-Lazarus syndrome	Bamforth-Lazarus syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019625	familial thoracic aortic aneurysm and aortic dissection	familial thoracic aortic aneurysm and aortic dissection	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009934	alveolar capillary dysplasia with misalignment of pulmonary veins	alveolar capillary dysplasia with misalignment of pulmonary veins	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0100040	FOXG1 disorder	FOXG1 disorder	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019589	syndromic genetic deafness	syndromic genetic deafness	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0023069	enlarged vestibular aqueduct syndrome	enlarged vestibular aqueduct syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0007201	blepharophimosis, ptosis, and epicanthus inversus syndrome	blepharophimosis, ptosis, and epicanthus inversus syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013352	intellectual disability-severe speech delay-mild dysmorphism syndrome	intellectual disability-severe speech delay-mild dysmorphism syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0016226	specific language disorder	specific language disorder	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009723	Leigh syndrome	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010693	nystagmus 1, congenital, X-linked	nystagmus 1, congenital, X-linked	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009239	hypogonadotropic hypogonadism 24 without anosmia	hypogonadotropic hypogonadism 24 without anosmia	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009240	formiminoglutamic aciduria	formiminoglutamic aciduria	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019181	non-syndromic X-linked intellectual disability	non-syndromic X-linked intellectual disability	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010660	intellectual disability, X-linked 9	intellectual disability, X-linked 9	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0100339	Friedreich ataxia	Friedreich ataxia	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0100340	Friedreich ataxia 1	Friedreich ataxia 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010120	thrombocytopenia 3	thrombocytopenia 3	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0012395	cataract 18	cataract 18	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0007589	exudative vitreoretinopathy 1	exudative vitreoretinopathy 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0012930	autosomal recessive severe congenital neutropenia due to G6PC3 deficiency	autosomal recessive severe congenital neutropenia due to G6PC3 deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009290	glycogen storage disease II	glycogen storage disease II	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0100062	developmental and epileptic encephalopathy	developmental and epileptic encephalopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0100062	developmental and epileptic encephalopathy	developmental and epileptic encephalopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0005027	epilepsy	epilepsy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0016021	obsolete early infantile epileptic encephalopathy	obsolete early infantile epileptic encephalopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009499	Krabbe disease	Krabbe disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009255	galactokinase deficiency	galactokinase deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009659	mucopolysaccharidosis type 4A	mucopolysaccharidosis type 4A	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0012132	colorectal cancer, susceptibility to, 1	colorectal cancer, susceptibility to, 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0100252	tumoral calcinosis, hyperphosphatemic, familial, 1	tumoral calcinosis, hyperphosphatemic, familial, 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009258	classic galactosemia	classic galactosemia	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0012999	guanidinoacetate methyltransferase deficiency	guanidinoacetate methyltransferase deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009749	giant axonal neuropathy 1	giant axonal neuropathy 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010916	polycystic kidney disease 3 with or without polycystic liver disease	polycystic kidney disease 3 with or without polycystic liver disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0004691	autosomal dominant polycystic kidney disease	autosomal dominant polycystic kidney disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0100089	GATA1-Related X-Linked Cytopenia	GATA1-Related X-Linked Cytopenia	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0042982	GATA2 deficiency with susceptibility to MDS/AML	GATA2 deficiency with susceptibility to MDS/AML	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013540	deafness-lymphedema-leukemia syndrome	deafness-lymphedema-leukemia syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0007797	hypoparathyroidism-deafness-renal disease syndrome	hypoparathyroidism-deafness-renal disease syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011938	atrial septal defect 2	atrial septal defect 2	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010802	pancreatic hypoplasia-diabetes-congenital heart disease syndrome	pancreatic hypoplasia-diabetes-congenital heart disease syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0005021	dilated cardiomyopathy	dilated cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013848	dilated cardiomyopathy 2B	dilated cardiomyopathy 2B	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0014034	severe intellectual disability-poor language-strabismus-grimacing face-long fingers syndrome	severe intellectual disability-poor language-strabismus-grimacing face-long fingers syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0012996	AGAT deficiency	AGAT deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0018150	Gaucher disease	Gaucher disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011945	Gaucher disease perinatal lethal	Gaucher disease perinatal lethal	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009266	Gaucher disease type II	Gaucher disease type II	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009268	Gaucher disease-ophthalmoplegia-cardiovascular calcification syndrome	Gaucher disease-ophthalmoplegia-cardiovascular calcification syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
