ID	LABEL	SYNONYMS
MONDO:0009726	proteosome-associated autoinflammatory syndrome	ALDD|ALDD syndrome|CANDLE syndrome|JMP syndrome|Joint contractures - muscle atrophy - microcytic anemia - panniculitis-induced lipodystrophy|Joint contractures, muscular atrophy, microcytic Anemia, and panniculitis-induced lipodystrophy|Joint contractures-muscular atrophy-microcytic anemia-panniculitis-associated lipodystrophy syndrome|NNS|Nakajo Nishimura syndrome|Nakajo syndrome|Nakajo-Nishimura syndrome|PRAAS|amyotrophy fat tissue anomaly|amyotrophy-fat tissue anomaly syndrome|autoinflammation, lipodystrophy, and dermatosis syndrome|autoinflammation-lipodystrophy-dermatosis syndrome|chronic atypical neutrophilic dermatosis with lipodystrophy and elevated temperature|chronic atypical neutrophilic dermatosis with lipodystrophy and elevated temperature syndrome|chronic atypical neutrophilic dermatosis-lipodystrophy-elevated temperature syndrome|joint contractures, muscular atrophy, microcytic anemia, and panniculitis-induced lipodystrophy|nodular erythema digital changes|proteasome disability syndrome|proteasome-associated autoinflammatory syndrome|secondary hypertrophic osteoperiostosis with pernio
MONDO:0009727	atelosteogenesis type II	AO2|AOII|De 50A Chapelle dysplasia|De la Chapelle dysplasia|atelosteogenesis II|atelosteogenesis type 2|atelosteogenesis type II|atelosteogenesis, type 2|atelosteogenesis, type II|neonatal osseous dysplasia 1|neonatal osseous dysplasia type 1
MONDO:0009728	nephronophthisis 1	NPH1|NPHP1|NPHP1 nephronophthisis (disease)|Nph1|familial juvenile nephronophthisis|juvenile nephronophthisis|juvenile nephronophthisis 1|nephronophthisis (disease) caused by mutation in NPHP1|nephronophthisis 1|nephronophthisis 1, juvenile|nephronophthisis type 1|nephronophthisis, familial juvenile
MONDO:0009729	nephropathy - deafness - hyperparathyroidism syndrome	Edwards Patton Dilly syndrome|Edwards-Patton-Dilly syndrome|nephropathy - deafness - hyperparathyroidism|nephropathy, deafness, and hyperparathyroidism
MONDO:0009731	nephrosis-deafness-urinary tract-digital malformations syndrome	Braun-Bayer syndrome|nephrosis deafness urinary tract digital malformation|nephrosis with deafness and urinary tract and digital malformations
MONDO:0009732	congenital nephrotic syndrome, Finnish type	CnF|Finnish congenital nephrosis|NPHS1|congenital nephrotic syndrome - Finnish type|congenital nephrotic syndrome 1|congenital nephrotic syndrome Finnish type|congenital nephrotic syndrome, Finnish type|nephrosis 1, congenital, Finnish type|nephrosis, congenital|nephrotic syndrome - NPHS1 associated|nephrotic syndrome, congenital|nephrotic syndrome, type 1
MONDO:0009733	nephrotic syndrome, type 4	DMS|NPHS4|WT1 nephrotic syndrome|congenital nephrotic syndrome - diffuse mesangial sclerosis|diffuse isolated mesangial sclerosis|diffuse mesangial sclerosis|familial mesangial sclerosis|isolated diffuse mesangial sclerosis|mesangial sclerosis, diffuse|nephrotic syndrome caused by mutation in WT1|nephrotic syndrome, early onset with diffuse mesangial sclerosis|nephrotic syndrome, type 4
MONDO:0009734	hyperinsulinemic hypoglycemia, familial, 1	ABCC8 hyperinsulinemic hypoglycemia (disease)|HHF1|Nesidioblastosis of pancreas|hyperinsulinemic hypoglycemia (disease) caused by mutation in ABCC8|hyperinsulinemic hypoglycemia due to SUR1 deficiency|hyperinsulinemic hypoglycemia due to focal adenomatous hyperplasia|hyperinsulinemic hypoglycemia, familial, 1|hyperinsulinemic hypoglycemia, familial, type 1|hyperinsulinism, congenital|hyperinsulinism, familial, with pancreatic Nesidioblastosis|hypoglycemia, hyperinsulinemic, of infancy|persistent hyperinsulinemic hypoglycemia of infancy
MONDO:0009735	Netherton syndrome	Comel-Netherton syndrome|Comèl-Netherton syndrome|NS|Netherton disease|Netherton syndrome|bamboo hair syndrome|erythroderma, ichthyosiform, with hypotrichosis and hyper-IgE|neth
MONDO:0009736	Neu-Laxova syndrome 1	3-Phosphoglycerate dehydrogenase deficiency, neonatal form|3-phosphoglycerate dehydrogenase deficiency, prenatal form|NLS1|Neu-Laxova syndrome|Neu-Laxova syndrome 1|Neu-Laxova syndrome caused by mutation in PHGDH|Neu-Laxova syndrome due to 3-phosphoglycerate dehydrogenase deficiency|Neu-Laxova syndrome type 1|PHGDH Neu-Laxova syndrome
MONDO:0009737	galactosialidosis	GSL|Goldberg syndrome|PPCA deficiency|cathepsin A deficiency|cathepsin A deficiency of|galactosialidosis|lysosomal protective Protein deficiency|lysosomal protective protein deficiency of|neuraminidase deficiency with beta-galactosidase deficiency|neuraminidase/Beta-galactosidase expression|protective Protein/Cathepsin a deficiency
MONDO:0009738	sialidosis type 2	ML 1|ML1|NEU 1 deficiency|NEU1 sialidosis|Neu deficiency|Neu1 deficiency|Neug deficiency|cherry Red spot--myoclonus syndrome|dysmorphic sialidosis|dysmorphic sialidosis with renal involvement|glycoprotein neuraminidase deficiency|glycoproteinosis|infantile dysmorphic sialidosis|lipomucopolysaccharidosis|mucolipidosis 1|mucolipidosis I|mucolipidosis type 1|mucolipidosis type I|myoclonus--cherry Red spot syndrome|nephrosialidosis|neuraminidase 1 deficiency|neuraminidase deficiency|sialidase deficiency|sialidosis|sialidosis caused by mutation in NEU1|sialidosis type II|sialidosis, type 1|sialidosis, type 2|sialidosis, type I|sialidosis, type II
MONDO:0009740	neurofaciodigitorenal syndrome	Freire Maia-Pinheiro-Opitz syndrome|Freire-Maia Pinheiro Opitz syndrome|Nfdr syndrome|neurofaciodigitorenal syndrome
MONDO:0009741	neuroblastoma, susceptibility to, 1	neuroblastoma, susceptibility to|neuroblastoma, susceptibility to, 1, autosomal dominant, somatic mutation|susceptibility to neuroblastoma
MONDO:0009742	neuroectodermal melanolysosomal disease	ELEJALDE disease|Elejalde disease|neuroectodermal melanolysosomal disease
MONDO:0009744	neuronal ceroid lipofuscinosis 1	CLN1|CLN1 disease|CLN1 variable age at onset|PPT1 neuronal ceroid lipofuscinosis|Santavuori disease|Santavuori-Haltia disease|adult CLN (type of CLN1)|ceroid lipofuscinosis neuronal 1|ceroid lipofuscinosis, neuronal, 1|ceroid lipofuscinosis, neuronal, 1, variable Age at onset|ceroid lipofuscinosis, neuronal, type 1|ceroid storage disease|classic late infantile CLN (type of CLN1)|congenital NCL|congenital neuronal ceroid lipofuscinosis|infantile CLN (type of CLN1)|infantile neuronal ceroid lipofuscinosis|juvenile CLN (type of CLN1)|lipofuscin storage disease|neuronal ceroid lipofuscinosis 1|neuronal ceroid lipofuscinosis 1 variable age of onset|neuronal ceroid lipofuscinosis caused by mutation in PPT1|neuronal ceroid lipofuscinosis type 1|neuronal ceroid lipofuscinosis, infantile
MONDO:0009745	neuronal ceroid lipofuscinosis 5	CLN5|CLN5 disease|CLN5 disease, adult|CLN5 disease, juvenile|CLN5 disease, late infantile (subtype)|CLN5 neuronal ceroid lipofuscinosis|Finnish Vlincl|ceroid lipofuscinosis, neuronal, 5|ceroid lipofuscinosis, neuronal, 5, variable Age at onset|ceroid lipofuscinosis, neuronal, type 5|neuronal ceroid lipofuscinosis 5 variable age of onset|neuronal ceroid lipofuscinosis Finnish variant|neuronal ceroid lipofuscinosis caused by mutation in CLN5|neuronal ceroid lipofuscinosis type 5|neuronal ceroid lipofuscinosis, late infantile, Finnish variant
MONDO:0009746	hereditary sensory and autonomic neuropathy type 4	CIP-anhidrosis syndrome|CIPA|HSAN 4|HSAN IV|HSAN4|HSNAN4|NTRK1 hereditary sensory and autonomic neuropathy|congenital insensitivity to pain with anhidrosis|congenital insensitivity to pain-anhidrosis syndrome|familial dysautonomia, type 2|hereditary sensory and autonomic neuropathy 4|hereditary sensory and autonomic neuropathy caused by mutation in NTRK1|hereditary sensory and autonomic neuropathy type IV|hereditary sensory neuropathy type 4|hereditary sensory neuropathy type IV|insensitivity to pain, congenital, with anhidrosis|neuropathy, congenital sensory, with anhidrosis
MONDO:0009747	mitochondrial DNA depletion syndrome 6 (hepatocerebral type)	MPV17-related hepatocerebral mitochondrial DNA depletion syndrome|MTDPS6|NN|Navajo familial neurogenic arthropathy|Navajo neurohepatopathy|Navajo neuropathy|mitochondrial DNA depletion syndrome 6|mitochondrial DNA depletion syndrome 6 (hepatocerebral type)
MONDO:0009748	hereditary sensory and autonomic neuropathy with spastic paraplegia	HSAN with spastic paraplegia|hereditary sensory and autonomic neuropathy with spastic paraplegia|neuropathy, hereditary sensory, with spastic paraplegia, autosomal recessive
MONDO:0009749	giant axonal neuropathy 1	GAN giant axonal neuropathy|GAN1|gan|gan giant axonal neuropathy|giant axonal neuropathy 1|giant axonal neuropathy 1, autosomal recessive|giant axonal neuropathy caused by mutation in GAN|giant axonal neuropathy caused by mutation in gan|giant axonal neuropathy type 1|giant axonal neuropathy-1|neuropathy, giant axonal
MONDO:0009751	neuropathy, hereditary sensory, atypical	atypical hereditary sensory neuropathy|neuropathy, hereditary sensory, atypical
MONDO:0009754	neutropenia, lethal congenital, with eosinophilia	lethal congenital neutropenia with eosinophilia|neutropenia lethal congenital with eosinophilia|neutropenia, lethal congenital, with eosinophilia
MONDO:0009755	neutrophil actin dysfunction	Atypical Nevus|Clark Nevus|Clark's Nevus|NAD|Nevus with architectural disorder|Nevus with architectural disorder and cytologic atypia of melanocytes|dysplastic Nevus|dysplastic nevi|dysplastic nevus|lentiginous Nevus|neutrophil actin dysfunction
MONDO:0009756	Niemann-Pick disease type A	Niemann-PICK disease, type A|Niemann-Pick disease, Intermediate, protracted neurovisceral|sphingomyelin lipidosis|sphingomyelinase deficiency
MONDO:0009757	Niemann-Pick disease, type C1	NPC1|Niemann-PICK disease, type C1|Niemann-Pick disease type C1|Niemann-Pick disease with cholesterol esterification block|Niemann-Pick disease without sphingomyelinase deficiency|Niemann-Pick disease, chronic neuronopathic form|Niemann-Pick disease, nova Scotian type|Niemann-Pick disease, subacute juvenile form|Niemann-Pick disease, type C|Niemann-Pick disease, type C1|Niemann-Pick disease, type D|neurovisceral storage disease with vertical supranuclear ophthalmoplegia|type C1 Niemann-Pick disease
MONDO:0009758	congenital stationary night blindness 1B	CSNB, complete, autosomal recessive|CSNB1B|GRM6 congenital stationary night blindness|autosomal recessive complete congenital stationary night blindness|congenital stationary night blindness 1B|congenital stationary night blindness 1B autosomal recessive|congenital stationary night blindness caused by mutation in GRM6|congenital stationary night blindness type 1B|night blindness, congenital stationary (complete), 1B, autosomal recessive|night blindness, congenital stationary, complete, autosomal recessive|night blindness, congenital stationary, type 1B
MONDO:0009759	mosaic variegated aneuploidy syndrome 1	BUB1B mosaic variegated aneuploidy syndrome|MOSAIC variegated aneuploidy syndrome 1|MVA syndrome|MVA1|Mosaic variegated aneuploidy syndrome type 1|mosaic variegated aneuploidy syndrome 1|mosaic variegated aneuploidy syndrome caused by mutation in BUB1B|mosaic variegated aneuploidy syndrome type 1
MONDO:0009760	Norman-Roberts syndrome	LIS2|Microlissencephaly type A|Norman Roberts lissencephaly syndrome|Norman-Roberts syndrome|lissencephaly 2|lissencephaly 2 (Norman-Roberts type)|lissencephaly syndrome Norman-Roberts type|lissencephaly syndrome, Norman-Roberts type
MONDO:0009761	cystic hygroma	cystic hygroma|cystic hygroma, fetal|cystic lymphangioma|hygroma|macrocystic lymphatic malformation|nuchal bleb, familial
MONDO:0009762	nystagmus, congenital, autosomal recessive	Nystagmus, congenital motor, autosomal recessive|nystagmus, congenital, autosomal recessive
MONDO:0009764	ocular motor apraxia, Cogan type	COMA|Cogan syndrome type 2|Cogan's syndrome type 2|congenital oculomotor apraxia|ocular motor apraxia|oculomotor apraxia Cogan type|oculomotor apraxia, Cogan type|oculomotor apraxia, congenital, Cogan-type|saccade initiation failure congenital|saccade initiation failure, congenital
MONDO:0009766	oculocerebral hypopigmentation syndrome of Preus	oculocerebral hypopigmentation syndrome of Preus|oculocerebral hypopigmentation syndrome type Preus
MONDO:0009767	oculocerebral hypopigmentation syndrome, Cross type	Cross syndrome|Kramer syndrome|hypopigmentation oculocerebral syndrome Cross type|oculocerebral hypopigmentation syndrome|oculocerebral syndrome with hypopigmentation
MONDO:0009768	oculodentodigital dysplasia, autosomal recessive	ODDD, autosomal recessive|ODOD recessive|ODOD, autosomal recessive|autosomal recessive oculodentodigital dysplasia|oculodentodigital dysplasia, autosomal recessive|oculodentoosseous dysplasia recessive|oculodentoosseous dysplasia, autosomal recessive
MONDO:0009769	oculo-palato-cerebral syndrome	OPC dwarfism|oculo-palato-cerebral dwarfism|oculopalatocerebral dwarfism|oculopalatocerebral syndrome
MONDO:0009770	3MC syndrome 1	3MC syndrome 1|3MC syndrome caused by mutation in MASP1|3MC syndrome type 1|3MC1|3Mc syndrome type 1|MASP1 3MC syndrome|Michels syndrome|Michels syndrome, formerly|craniosynostosis with 51D anomalies|oculopalatoskeletal syndrome
MONDO:0009771	oculotrichodysplasia	Cecato de Lima-Pinheiro syndrome|OTD|oculotrichodysplasia
MONDO:0009772	oculorenocerebellar syndrome	ORC syndrome|absence of the cerebellar granular layer, intellectual disability, tapetoretinal degeneration and progressive glomerulopathy|absence of the cerebellar granular layer, mental retardation, tapetoretinal degeneration and progressive glomerulopathy|oculorenocerebellar syndrome
MONDO:0009773	odonto-onycho-dermal dysplasia	OODD|ectodermal dysplasia|odontoonychodermal dysplasia
MONDO:0009774	cloacal exstrophy	OEIS complex|OEIS syndrome|cloacal exstrophy|cloacal exstrophy (disease)|cloacal exstrophy sequence|omphalocele - cloacal exstrophy - imperforate anus - spinal defect|omphalocele, exstrophy of the cloaca, imperforate anus, and spinal defects|omphalocele, exstrophy of the cloaca, imperforate anus, and spinal defects complex|omphalocele-cloacal exstrophy-imperforate anus-spinal defect syndrome|omphalocele-exstrophy-imperforate anus-spinal defects
MONDO:0009775	Oguchi disease-1	CSNBO1|Oguchi disease 1|Oguchi disease caused by mutation in SAG|Oguchi disease type 1|SAG Oguchi disease|congenital stationary night blindness Oguchi type 1|night blindness, congenital stationary, Oguchi type 1
MONDO:0009776	spermatogenic failure 1	Oligochiasmatic infertility|Oligosynaptic infertility|SPGF1|spermatogenic failure 1
MONDO:0009777	Oliver syndrome	Oliver syndrome|postaxial polydactyly and intellectual disability|postaxial polydactyly and mental retardation|postaxial polydactyly-intellectual disability syndrome
MONDO:0009779	autosomal recessive omodysplasia	OMOD1|autosomal recessive omodysplasia|micromelic dysplasia congenita with dislocation of radius|micromelic dysplasia, congenital, with dislocation of radius|micromelic dysplasia-dislocation of radius syndrome|omodysplasia 1|omodysplasia autosomal recessive|omodysplasia generalized form|omodysplasia type 1|omodysplasia, autosomal recessive|omodysplasia, generalized form
MONDO:0009780	lethal omphalocele-cleft palate syndrome	Czeizel syndrome|cleft palate-omphalocele syndrome, lethal|omphalocele cleft palate syndrome lethal|omphalocele-cleft palate syndrome, lethal
MONDO:0009781	Onychotrichodysplasia and neutropenia	Onychotrichodysplasia and neutropenia|onycho-tricho-dysplasia-neutropenia syndrome
MONDO:0009783	progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 1	PEOB1|POLG autosomal recessive progressive external ophthalmoplegia|arPEO|autosomal recessive progressive external ophthalmoplegia|autosomal recessive progressive external ophthalmoplegia caused by mutation in POLG|cerebellar ataxia infantile with progressive external ophthalmoplegia|progressive external ophthalmoplegia with cerebellar ataxia infantile|progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 1|progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive type 1|progressive external ophthalmoplegia, autosomal recessive 1
