ID	LABEL	SYNONYMS
MONDO:0006162	colorectal neuroendocrine tumor G1	colorectal NET G1|colorectal carcinoid tumor|colorectal neuroendocrine tumor G1|colorectum NET G1|colorectum carcinoid tumor|colorectum neuroendocrine neoplasm G1|colorectum neuroendocrine tumor, well differentiated, low grade|grade 1 neuroendocrine neoplasm of colorectum|large intestinal neuroendocrine tumor G1
MONDO:0006163	colorectal serrated adenocarcinoma	colorectal serrated adenocarcinoma
MONDO:0006165	colorectal squamous cell carcinoma	colorectal (colon or rectal) squamous cell cancer|colorectal squamous cell cancer|colorectal squamous cell carcinoma|colorectum squamous cell carcinoma
MONDO:0006167	combined lung carcinoma	combined carcinoma of lung|combined carcinoma of the lung|combined lung cancer|combined lung carcinoma
MONDO:0006174	cortisol-producing adrenal cortex adenoma	cortisol producing adrenal cortex adenoma|cortisol producing adrenal cortical adenoma|cortisol-producing adrenal cortex adenoma
MONDO:0006178	dedifferentiated solitary fibrous tumor	
MONDO:0006186	duodenal adenocarcinoma	adenocarcinoma of duodenum|adenocarcinoma of the duodenum|duodenal adenocarcinoma|duodenum adenocarcinoma
MONDO:0006189	eccrine porocarcinoma	eccrine porocarcinoma|eccrine porocarcinoma of skin|epidermotropic eccrine carcinoma|malignant eccrine poroma|porocarcinoma|porocarcinoma/spiroadenocarcinoma
MONDO:0006197	endometrial small cell carcinoma	endometrial small cell carcinoma|endometrium small cell carcinoma|small cell carcinoma of endometrium
MONDO:0006202	extrahepatic bile duct adenosquamous carcinoma	adenosquamous bile duct carcinoma|adenosquamous carcinoma of bile duct|adenosquamous carcinoma of the bile duct|bile duct adenosquamous carcinoma|extrahepatic bile duct adenosquamous carcinoma
MONDO:0006203	extrahepatic bile duct squamous cell carcinoma	bile duct squamous cell carcinoma|extrahepatic bile duct squamous cell carcinoma|squamous cell bile duct carcinoma|squamous cell carcinoma of bile duct|squamous cell carcinoma of the bile duct
MONDO:0006206	fallopian tube carcinoma	cancer of fallopian tube|cancer of the fallopian tube|carcinoma of fallopian tube|carcinoma of the fallopian tube|fallopian tube Ca|fallopian tube cancer|fallopian tube carcinoma
MONDO:0006207	fallopian tube carcinosarcoma	fallopian tube carcinosarcoma|fallopian tube malignant mixed Mullerian tumor|fallopian tube malignant mixed mesodermal (Müllerian) tumor|fallopian tube malignant mixed mesodermal (mullerian) tumor
MONDO:0006208	fallopian tube serous adenocarcinoma	fallopian tube serous adenocarcinoma
MONDO:0006213	floor of mouth mucoepidermoid carcinoma	mouth floor mucoepidermoid carcinoma|mucoepidermoid carcinoma of floor of mouth|mucoepidermoid carcinoma of the floor of mouth
MONDO:0006219	gallbladder small cell neuroendocrine carcinoma	Oat cell carcinoma of gallbladder|Oat cell carcinoma of the gallbladder|gall bladder small cell carcinoma|gallbladder Oat cell carcinoma|gallbladder small cell NEC|gallbladder small cell carcinoma|gallbladder small cell neuroendocrine carcinoma|small cell carcinoma of gall bladder|small cell carcinoma of gallbladder|small cell carcinoma of the gallbladder
MONDO:0006227	gastric neuroendocrine tumor G1	gastric ECL cell NET|gastric ECL cell NET G1|gastric ECL cell, histamine-producing NET|gastric ECL-cell carcinoid tumor|gastric NET G1|gastric carcinoid tumor|gastric enterochromaffin-like cell carcinoid tumor|gastric enterochromaffin-like cell neuroendocrine tumor|grade 1 neuroendocrine neoplasm of stomach|stomach NET G1|stomach carcinoid tumor|stomach neuroendocrine neoplasm G1|stomach neuroendocrine tumor, well differentiated, low grade
MONDO:0006228	gastric papillary adenocarcinoma	gastric papillary adenocarcinoma|papillary adenocarcinoma of stomach|papillary adenocarcinoma of the stomach|papillary stomach adenocarcinoma|stomach papillary adenocarcinoma
MONDO:0006229	gastric small cell neuroendocrine carcinoma	Oat cell carcinoma of stomach|Oat cell carcinoma of the stomach|STSC|gastric Oat cell carcinoma|gastric small cell carcinoma|gastric small cell neuroendocrine carcinoma|small cell carcinoma of stomach|small cell carcinoma of the stomach|stomach small cell carcinoma
MONDO:0006235	granular cell tumor	Abrikosoff's granulous cell tumor|Abrikosoff's tumor|Abrikosov's tumor|Abrikosov’s tumor|Abrikossoff tumor|Abrikossoff's tumor|GCT|giant granulocellular Abrikosov's tumor|granular cell myoblastoma|granular cell neoplasm|granular cell nerve sheath tumor|granular cell schwannoma|granular cell tumor|granular cell tumor (morphologic abnormality)|granular cell tumor NOS (morphologic abnormality)|malignant variant of Abrikosov's tumor|neoplasm of granular cell
MONDO:0006243	hepatoid adenocarcinoma	hepatoid adenocarcinoma|hepatoid carcinoma
MONDO:0006262	lacrimal gland adenoid cystic carcinoma	adenoid cystic carcinoma of lacrimal gland|adenoid cystic carcinoma of the lacrimal gland|lacrimal gland adenoid cystic carcinoma
MONDO:0006264	laryngeal adenoid cystic carcinoma	adenoid cystic carcinoma of larynx|adenoid cystic carcinoma of the larynx|laryngeal adenoid cystic carcinoma|laryngeal throat adenoid cystic cancer
MONDO:0006265	laryngeal small cell carcinoma	laryngeal small cell carcinoma|laryngeal throat small cell cancer|larynx small cell carcinoma|small cell carcinoma of larynx|small cell carcinoma of the larynx
MONDO:0006274	low grade vulvar intraepithelial neoplasia	VIN 1|VIN 1 of usual type|VIN grade 1|grade 1 VIN|grade 1 vulvar intraepithelial neoplasia|grade I VIN|grade I vulvar intraepithelial neoplasia|intraepithelial neoplasia of the vulva grade 1|intraepithelial neoplasia of vulva grade 1|low grade VIN|vulva intraepithelial neoplasia grade 1|vulvar Low grade squamous intraepithelial lesion|vulvar Low-grade squamous intraepithelial lesion|vulvar flat condyloma|vulvar intraepithelial neoplasia 1 of usual type|vulvar intraepithelial neoplasia grade 1|vulvar mild squamous dysplasia
MONDO:0006275	lung giant cell carcinoma	GCLC|giant cell carcinoma|giant cell carcinoma of lung|giant cell carcinoma of the lung|giant cell lung carcinoma|lung giant cell carcinoma
MONDO:0006279	lung sarcomatoid carcinoma	lung sarcomatoid carcinoma|sarcomatoid carcinoma of the lung
MONDO:0006280	lung sclerosing hemangioma	Pneumocytoma|lung sclerosing angioma|lung sclerosing hemangioma|pulmonary sclerosing hemangioma|sclerosing Pneumocytoma|sclerosing angioma of lung|sclerosing angioma of the lung|sclerosing haemangioma|sclerosing hemangioma|sclerosing hemangioma of lung|sclerosing hemangioma of the lung
MONDO:0006281	lung signet ring cell carcinoma	lung signet ring cell carcinoma|signet ring lung adenocarcinoma
MONDO:0006283	lymphoepithelioma-like lung carcinoma	lymphoepithelioma-like carcinoma of the lung
MONDO:0006284	major salivary gland carcinoma	carcinoma of Major salivary gland|carcinoma of major salivary gland|carcinoma of the major salivary gland|major salivary gland cancer|major salivary gland carcinoma
MONDO:0006285	major salivary gland carcinoma ex pleomorphic adenoma	carcinoma ex pleomorphic adenoma of Major salivary gland|carcinoma ex pleomorphic adenoma of the Major salivary gland|major salivary gland carcinoma ex pleomorphic adenoma|major salivary gland salivary gland carcinoma ex pleomorphic adenoma
MONDO:0006286	major salivary gland mucoepidermoid carcinoma	major salivary gland mucoepidermoid cancer|major salivary gland mucoepidermoid carcinoma|mucoepidermoid carcinoma of Major salivary gland|mucoepidermoid carcinoma of the Major salivary gland
MONDO:0006290	malignant germ cell tumor	cancer of germ cell|germ cell cancer|germ cell tumor, malignant|malignant germ cell neoplasm|malignant germ cell tumor|malignant neoplasm of germ cell|malignant neoplasm of the germ cell|malignant tumor of germ cell|malignant tumor of the germ cell
MONDO:0006304	minor salivary gland adenocarcinoma	adenocarcinoma of minor salivary gland|adenocarcinoma of the minor salivary gland
MONDO:0006309	mucinous gastric adenocarcinoma	MSTAD|mucinous adenocarcinoma of stomach|mucinous adenocarcinoma of the stomach|mucinous gastric adenocarcinoma|mucinous stomach adenocarcinoma|stomach mucinous adenocarcinoma
MONDO:0006320	non-cutaneous melanoma	extracutaneous melanoma|non-cutaneous melanoma
MONDO:0006321	non-functioning adrenal cortex adenoma	adrenal cortex non-functioning endocrine neoplasm|adrenal cortical incidentaloma|non-functioning adrenal cortex adenoma|non-functioning adrenal cortical adenoma|non-functioning endocrine neoplasm of adrenal cortex|nonfunctional adrenal cortex adenoma
MONDO:0006325	ocular melanoma	OM|eye melanoma|eye melanoma (disease)|eyeball of camera-type eye melanoma|eyeball of camera-type eye melanoma (disease)|melanoma (disease) of eyeball of camera-type eye|melanoma of eye|melanoma of the eye|ocular melanoma
MONDO:0006326	ocular melanoma with extraocular extension	extraocular extension melanoma|extraocular extension of melanoma|ocular melanoma with extraocular extension
MONDO:0006336	ovarian endometrioid adenocarcinoma with squamous differentiation	ovarian adenoacanthoma|ovarian adenosquamous carcinoma|ovarian endometrioid adenocarcinoma with squamous differentiation
MONDO:0006343	ovarian transitional cell carcinoma	malignant ovarian transitional cell neoplasm|ovarian transitional cell cancer|ovarian transitional cell carcinoma|ovarian transitional cell neoplasm|ovary transitional cell carcinoma|transitional cell carcinoma of ovary|transitional cell carcinoma of the ovary
MONDO:0006345	palmar fibromatosis	Dupuytren contracture|Dupuytren contracture (disease)|Dupuytren's contracture|palmar fibromatosis|palmar part of manus fibromatosis
MONDO:0006347	pancreatic large cell neuroendocrine carcinoma	large cell neuroendocrine carcinoma of pancreas|pancreas large cell neuroendocrine carcinoma|pancreatic large cell NEC|pancreatic large cell NEC G3|pancreatic large cell neuroendocrine carcinoma
MONDO:0006348	pancreatic small cell neuroendocrine carcinoma	endocrine pancreas small cell carcinoma|pancreatic small cell NEC|pancreatic small cell NEC G3|pancreatic small cell neuroendocrine carcinoma|small cell carcinoma of endocrine pancreas
MONDO:0006350	papillary transitional cell carcinoma	papillary transitional carcinoma|papillary transitional cell carcinoma|papillary transitional cell carcinoma (morphologic abnormality)
MONDO:0006355	parotid gland acinic cell carcinoma	acinic cell carcinoma of parotid|acinic cell carcinoma of parotid gland|acinic cell carcinoma of the parotid|acinic cell carcinoma of the parotid gland|parotid acinic cell carcinoma|parotid gland acinar cell carcinoma|parotid gland acinic cell carcinoma
MONDO:0006356	parotid gland adenoid cystic carcinoma	adenoid cystic carcinoma of parotid|adenoid cystic carcinoma of parotid gland|adenoid cystic carcinoma of the parotid|adenoid cystic carcinoma of the parotid gland|parotid adenoid cystic carcinoma|parotid gland adenoid cystic carcinoma
MONDO:0006357	parotid gland carcinoma ex pleomorphic adenoma	carcinoma ex pleomorphic adenoma of parotid|carcinoma ex pleomorphic adenoma of parotid gland|carcinoma ex pleomorphic adenoma of the parotid|carcinoma ex pleomorphic adenoma of the parotid gland|parotid carcinoma ex pleomorphic adenoma|parotid gland carcinoma ex pleomorphic adenoma
MONDO:0006361	penile fibromatosis	Peyronie's disease|Peyronie's fibromatosis|penile fibromatosis|penile induration|penis fibromatosis
MONDO:0006367	pharyngeal adenoid cystic carcinoma	adenoid cystic carcinoma of pharynx|adenoid cystic carcinoma of the pharynx|pharyngeal adenoid cystic carcinoma|pharyngeal throat adenoid cystic cancer|pharynx adenoid cystic carcinoma
MONDO:0006375	placental hemangioma	Chorangioma|Chorangioma of the placenta|Chorangioma placentae|angioma of placenta|angioma of the placenta|chorioangioma|hemangioma of placenta|hemangioma of the placenta|placenta hemangioma|placental angioma|placental hemangioma
MONDO:0006377	pleural biphasic mesothelioma	pleural biphasic mesothelioma
MONDO:0006378	pleural epithelioid mesothelioma	malignant epithelioid mesothelioma of pleura|pleura malignant epithelioid mesothelioma|pleural epithelioid mesothelioma
MONDO:0006380	pleural sarcomatoid mesothelioma	pleura sarcomatoid mesothelioma|pleural sarcomatoid mesothelioma|sarcomatoid mesothelioma of pleura
MONDO:0006390	prostate small cell carcinoma	Oat cell carcinoma of prostate|Oat cell carcinoma of the prostate|PRSCC|prostate Oat cell carcinoma|prostate gland small cell carcinoma|prostate oat cell carcinoma|prostate small cell NEC|prostate small cell carcinoma|prostate small cell neuroendocrine carcinoma|small cell carcinoma of prostate|small cell carcinoma of prostate gland|small cell carcinoma of the prostate
MONDO:0006403	salivary gland carcinoma ex pleomorphic adenoma	pleomorphic adenoma carcinoma|saliva-secreting gland carcinoma ex pleomorphic adenoma|salivary gland carcinoma ex pleomorphic adenoma
MONDO:0006404	salivary gland large cell carcinoma	large cell salivary gland carcinoma|large cell undifferentiated salivary gland carcinoma|saliva-secreting gland large cell carcinoma|salivary gland large cell carcinoma
MONDO:0006405	salivary gland small cell carcinoma	anaplastic small cell carcinoma of salivary gland|anaplastic small cell carcinoma of the salivary gland|neuroendocrine carcinoma of salivary gland|neuroendocrine carcinoma of the salivary gland|saliva-secreting gland small cell carcinoma|salivary gland anaplastic small cell carcinoma|salivary gland neuroendocrine carcinoma|salivary gland small cell carcinoma|small cell carcinoma of saliva-secreting gland|small cell salivary gland carcinoma
MONDO:0006407	sarcomatoid mesothelioma	malignant fibrous mesothelioma|malignant fibrous mesothelioma (morphologic abnormality)|sarcomatoid mesothelioma|sarcomatoid mesothelioma (morphologic abnormality)|spindled mesothelioma
MONDO:0006408	sex hormone-producing adrenal cortex adenoma	Sex hormone producing adrenal cortex adenoma|Sex hormone producing adrenal cortical adenoma
MONDO:0006409	signet ring cell gastric adenocarcinoma	gastric signet Ring cell adenocarcinoma|gastric signet ring cell adenocarcinoma|signet Ring cell adenocarcinoma of stomach|signet Ring cell adenocarcinoma of the stomach|signet Ring cell stomach adenocarcinoma|signet ring cell carcinoma of the stomach|signet ring cell gastric adenocarcinoma
MONDO:0006411	sinonasal undifferentiated carcinoma	SNUC|Sinonasal anaplastic carcinoma|highly aggressive undifferentiated carcinoma of the nasal cavity and paranasal sinuses|sinonasal undifferentiated carcinoma|undifferentiated Sinonasal cancer
MONDO:0006423	soft tissue chondroma	chondroma of soft parts|extraskeletal chondroma|extraskeletal osteochondroma|soft tissue chondroma
MONDO:0006427	spindle cell melanoma	desmoplastic melanoma|malignant spindle cell melanoma|spindle cell malignant melanoma|spindle cell melanoma|spitzoid malignant melanoma
MONDO:0006435	submandibular gland adenocarcinoma	adenocarcinoma of submandibular gland|adenocarcinoma of the submandibular gland|submandibular gland adenocarcinoma
MONDO:0006436	submandibular gland adenoid cystic carcinoma	adenoid cystic carcinoma of submandibular gland|adenoid cystic carcinoma of the submandibular gland|submandibular gland adenoid cystic carcinoma
MONDO:0006438	synovial chondromatosis	Henderson-Jones syndrome|Reichel's syndrome|synovial osteochondromatosis
MONDO:0006463	thyroid gland mucoepidermoid carcinoma	mucoepidermoid thyroid carcinoma|mucoepidermoid thyroid gland carcinoma|thyroid gland mucoepidermoid carcinoma
MONDO:0006466	thyroid gland spindle cell tumor with thymus-like differentiation	settle|settle tumor|spindle epithelial tumor with thymus-like differentiation tumor
MONDO:0006467	thyroid gland squamous cell carcinoma	squamous cell thyroid gland carcinoma|thyroid gland squamous cell carcinoma
MONDO:0006471	tracheal adenoid cystic carcinoma	adenoid cystic carcinoma of the trachea|adenoid cystic carcinoma of trachea|trachea adenoid cystic carcinoma|tracheal adenoid cystic carcinoma
