id	label
MONDO:0008413	obsolete schizophrenia
MONDO:0008415	obsolete Scholte syndrome
MONDO:0008432	obsolete ketone compounds, ability to smell
MONDO:0008448	obsolete spheroid body myopathy
MONDO:0008480	obsolete odontochondrodysplasia
MONDO:0008531	obsolete T-complex locus TCP10B
MONDO:0008539	obsolete distal arthrogryposis type 10
MONDO:0008548	obsolete theophylline Biotransformation
MONDO:0008550	obsolete thoracolaryngopelvic dysplasia
MONDO:0008574	obsolete Tl antigen
MONDO:0008616	obsolete twinning due to superfetation
MONDO:0008625	obsolete urate-binding globulin, decrease 1N
MONDO:0008631	obsolete renal agenesis
MONDO:0008646	obsolete long QT syndrome 1
MONDO:0008656	obsolete benign paroxysmal positional nystagmus
MONDO:0008657	obsolete vibratory angioedema
MONDO:0008658	obsolete virus Rd114 RNA Complementarity
MONDO:0008664	obsolete autosomal dominant neovascular inflammatory vitreoretinopathy
MONDO:0008674	obsolete WHIM syndrome
MONDO:0008677	obsolete widow's peak
MONDO:0008697	obsolete acetophenetidin sensitivity
MONDO:0008761	obsolete alpha-2-deficient collagen disease
MONDO:0008784	obsolete autoimmune hemolytic anemia
MONDO:0008804	obsolete anus, imperforate
MONDO:0008805	obsolete Takayasu's arteritis
MONDO:0008820	obsolete arthrogryposis, distal, with hypopituitarism, intellectual disability, and facial anomalies
MONDO:0008851	obsolete autism
MONDO:0008852	obsolete congenital central hypoventilation syndrome
MONDO:0008897	obsolete tumoral calcinosis, hyperphosphatemic, familial, 1
MONDO:0008906	obsolete carbimazole sensitivity
MONDO:0008929	obsolete cataract-intellectual disability-hypogonadism syndrome
MONDO:0008940	obsolete endosteal sclerosis-cerebellar hypoplasia syndrome
MONDO:0008942	obsolete cerebelloparenchymal disorder II
MONDO:0008952	obsolete cerebrofaciothoracic dysplasia
MONDO:0008956	obsolete congenital neuronal ceroid lipofuscinosis
MONDO:0008987	obsolete cirrhosis, familial
MONDO:0008996	obsolete COACH syndrome 1
MONDO:0008997	obsolete Cockayne syndrome A
MONDO:0009004	obsolete combined inflammatory and immunologic defect
MONDO:0009011	obsolete constriction rings syndrome
MONDO:0009023	obsolete hereditary motor and sensory neuropathy with agenesis of the corpus callosum
MONDO:0009065	obsolete cystinosis, nephropathic
MONDO:0009078	obsolete Jervell and Lange-Nielsen syndrome
MONDO:0009096	obsolete hereditary diffuse leukoencephalopathy with axonal spheroids and pigmented glia
MONDO:0009116	obsolete lactose intolerance
MONDO:0009117	obsolete disorganization, mouse, homolog of
MONDO:0009125	obsolete dopamine beta-hydroxylase, plasma, thermolability of
MONDO:0009160	obsolete Ehlers-Danlos syndrome, type 6
MONDO:0009245	obsolete Friedreich ataxia
MONDO:0009250	obsolete fructose utilization
MONDO:0009278	obsolete hyperinsulinism due to short chain 3-hydroxylacyl-CoA dehydrogenase deficiency
MONDO:0009289	obsolete glycogen storage disease IC
MONDO:0009304	obsolete Gorlin-Chaudhry-Moss syndrome
MONDO:0009314	obsolete GTP-cyclohydrolase I deficiency
MONDO:0009316	obsolete hair defect-photosensitivity-intellectual disability syndrome
MONDO:0009317	obsolete nonphotosensitive trichothiodystrophy
MONDO:0009322	obsolete halo nevi
MONDO:0009325	obsolete deafness-enamel hypoplasia-nail defects syndrome
MONDO:0009410	obsolete Addison disease
MONDO:0009427	obsolete infantile hypophosphatasia
MONDO:0009428	obsolete childhood hypophosphatasia
MONDO:0009466	obsolete neuronal intestinal pseudoobstruction
MONDO:0009494	obsolete Ketoadipicaciduria
MONDO:0009510	obsolete Laron syndrome with immunodeficiency
MONDO:0009531	obsolete lip prints
MONDO:0009535	obsolete lymphedema, congenital recessive
MONDO:0009553	obsolete Plasmodium falciparum blood infection level
MONDO:0009628	obsolete microcolon
MONDO:0009639	obsolete mitochondrial myopathy with lactic acidosis
MONDO:0009640	obsolete mitochondrial complex I deficiency, nuclear type
MONDO:0009641	obsolete mitochondrial complex II deficiency
MONDO:0009651	obsolete pseudo-Hurler polydystrophy
MONDO:0009654	obsolete mucopolysaccharidoses, unclassified types
MONDO:0009700	obsolete Carey-Fineman-Ziter syndrome
MONDO:0009730	obsolete nephrosialidosis
MONDO:0009739	obsolete infantile neuroaxonal dystrophy
MONDO:0009753	obsolete neurovisceral storage disease with Curvilinear bodies
MONDO:0009799	obsolete pachydermoperiostosis
MONDO:0009812	obsolete osteomalacia, sclerosing, with cerebral calcification
MONDO:0009819	obsolete idiopathic juvenile osteoporosis
MONDO:0009827	obsolete pachyonychia congenita, autosomal recessive
MONDO:0009829	obsolete pallidal degeneration, progressive, with retinitis pigmentosa
MONDO:0009834	obsolete pancreatic insufficiency, combined exocrine
MONDO:0009930	obsolete pulmonary arteriovenous malformation
MONDO:0009977	obsolete Knobloch syndrome
MONDO:0009981	obsolete retinitis pigmentosa type 1
MONDO:0009989	obsolete enhanced S-cone syndrome
MONDO:0009991	obsolete Rh deficiency syndrome
MONDO:0009995	obsolete rheumatic fever-related antigen
MONDO:0010009	obsolete SC phocomelia syndrome
MONDO:0010034	obsolete anosmia for butyl mercaptan
MONDO:0010045	obsolete paraplegia-brachydactyly-cone-shaped epiphysis syndrome
MONDO:0010050	obsolete spastic pseudosclerosis
MONDO:0010059	obsolete spinal muscular atrophy, type I, with congenital bone fractures
MONDO:0010071	obsolete spondyloenchondrodysplasia
MONDO:0010086	obsolete sudden infant death syndrome
MONDO:0010107	obsolete testicular regression syndrome
MONDO:0010113	obsolete thalidomide susceptibility
MONDO:0010119	obsolete Glanzmann's thrombasthenia
MONDO:0010143	obsolete lethal restrictive dermopathy
MONDO:0010195	obsolete Weissenbacher-Zweymuller syndrome
MONDO:0010202	obsolete Wiskott-Aldrich syndrome
MONDO:0010205	obsolete Wolman disease with hypolipoproteinemia and acanthocytosis
MONDO:0010234	obsolete body length, mouse, human homolog
MONDO:0010240	obsolete androgen insensitivity syndrome
MONDO:0010249	obsolete X-linked B cell surface antigen, mouse, homolog-like 1
MONDO:0010254	obsolete hematopoietic stem cell kinetics, control of
MONDO:0010272	obsolete syndromic X-linked intellectual disability type 10
MONDO:0010291	obsolete androgen insensitivity syndrome due to coactivator deficiency
MONDO:0010301	obsolete thrombocythemia, X-linked
MONDO:0010303	obsolete colobomatous microphthalmia
MONDO:0010330	obsolete primary ciliary dyskinesia-retinitis pigmentosa syndrome
MONDO:0010345	obsolete ocular albinism
MONDO:0010346	obsolete MRX52
MONDO:0010357	obsolete MRX78
MONDO:0010368	obsolete immunodeficiency without anhidrotic ectodermal dysplasia
MONDO:0010372	obsolete Clark-Baraitser syndrome
MONDO:0010376	obsolete Brooks-Wisniewski-brown syndrome
MONDO:0010387	obsolete invasive pneumococcal disease, recurrent isolated, 2
MONDO:0010394	obsolete leukoencephalopathy-metaphyseal chondrodysplasia syndrome
MONDO:0010419	obsolete X-linked sideroblastic anemia
MONDO:0010445	obsolete McLeod syndrome
MONDO:0010470	obsolete Baratela-Scott syndrome
MONDO:0010513	obsolete intellectual disability, X-linked, syndromic, Borck type
MONDO:0010527	obsolete microphthalmia-ankyloblepharon-intellectual disability syndrome
MONDO:0010530	obsolete anus, imperforate
MONDO:0010582	obsolete diabetes insipidus, neurohypophyseal type, X-linked inheritance
MONDO:0010593	obsolete Frontometaphyseal dysplasia
MONDO:0010594	obsolete inherited genitourinary tract anomalies
MONDO:0010601	obsolete gynecomastia, familial
MONDO:0010609	obsolete Hirschsprung disease with type d brachydactyly
MONDO:0010616	obsolete hypogonadism, male
MONDO:0010624	obsolete IFAP/BRESHECK syndrome
MONDO:0010666	obsolete Miles-Carpenter syndrome
MONDO:0010682	obsolete myoclonic epilepsy, progressive, X-linked
MONDO:0010701	obsolete opticoacoustic nerve atrophy with dementia
MONDO:0010705	obsolete ouabain resistance
MONDO:0010715	obsolete pseudohermaphroditism, incomplete male, type 1
MONDO:0010724	obsolete RP6
MONDO:0010766	obsolete 46,XX sex reversal 1
MONDO:0010783	obsolete Alzheimer disease, susceptibility to, mitochondrial
MONDO:0010804	obsolete BRCATA
MONDO:0010845	obsolete macrothrombocytopenia and progressive sensorineural deafness
MONDO:0010892	obsolete mitochondrial myopathy and sideroblastic anemia
MONDO:0010934	obsolete DFNB5
MONDO:0010935	obsolete neuronopathy, distal hereditary motor, type 5A
MONDO:0010942	obsolete eukaryotic translation elongation factor 1 alpha-1-like 14
MONDO:0010957	obsolete agonadism, 46,XY, with intellectual disability, short stature, retarded bone age, and multiple extragenital malformations
MONDO:0010975	obsolete arrhythmogenic right ventricular dysplasia 2
MONDO:0010990	obsolete Cd4/CD8 T-cell ratio
MONDO:0010994	obsolete micromelic dwarfism, Fryns type
MONDO:0011108	obsolete Stüve-Wiedemann syndrome
MONDO:0011111	obsolete horns in sheep
MONDO:0011127	obsolete Bartter disease type 1
MONDO:0011140	obsolete benign familial neonatal-infantile seizures
MONDO:0011204	obsolete cerebellar degeneration-related autoantigen 3
MONDO:0011222	obsolete glaucoma 1, open angle, D
MONDO:0011277	obsolete leukoregulin
MONDO:0011278	obsolete bile duct cysts
MONDO:0011293	obsolete Homocysteinemia
MONDO:0011311	obsolete glaucoma 1, open angle, F
MONDO:0011319	obsolete activator of liver function 1
MONDO:0011324	obsolete hypospadias, hypertelorism, upper 51D coloboma, and mixed-type hearing loss
MONDO:0011328	obsolete autosomal dominant limb-girdle muscular dystrophy type 1E
MONDO:0011329	obsolete cerebral palsy, spastic quadriplegic, 1
MONDO:0011378	obsolete CFM1
MONDO:0011379	obsolete medullary cystic kidney disease 2
MONDO:0011388	obsolete cervical cancer
MONDO:0011394	obsolete keratosis pilaris atrophicans
MONDO:0011447	obsolete epilepsy, familial focal, with variable foci
MONDO:0011467	obsolete human herpesvirus type 6, integrated
MONDO:0011495	obsolete Langerhans-cell histiocytosis
MONDO:0011515	obsolete papillary renal cell carcinoma
MONDO:0011526	obsolete Sebastian syndrome
MONDO:0011543	obsolete BRCA3
MONDO:0011554	obsolete deafness, nonsyndromic, modifier 1
MONDO:0011623	obsolete spinocerebellar ataxia, autosomal recessive 1
MONDO:0011643	obsolete permanent neonatal diabetes mellitus
MONDO:0011645	obsolete aneurysmal bone cysts
MONDO:0011649	obsolete AVSD 1
MONDO:0011665	obsolete Lennox-Gastaut syndrome
MONDO:0011666	obsolete maturity-onset diabetes of the young
MONDO:0011692	obsolete basal ganglia calcification, idiopathic, 2
MONDO:0011704	obsolete glaucoma 1, open angle, B
MONDO:0011707	obsolete familial dyskinesia and facial myokymia
MONDO:0011750	obsolete insulinoma tumor suppressor gene locus
MONDO:0011763	obsolete T-box 24
MONDO:0011769	obsolete familial aortic dissection
MONDO:0011791	obsolete deafness, autosomal recessive
MONDO:0011794	obsolete Dravet syndrome
MONDO:0011809	obsolete mammographic density
MONDO:0011859	obsolete distal myopathy with early respiratory muscle involvement
MONDO:0011865	obsolete COL4A1-related familial vascular leukoencephalopathy
MONDO:0011878	obsolete Worth syndrome
MONDO:0011905	obsolete familial hypercholanemia
MONDO:0011910	obsolete autosomal dominant limb-girdle muscular dystrophy type 1C
MONDO:0011947	obsolete HNP1
MONDO:0012017	obsolete Parkes Weber syndrome
MONDO:0012026	obsolete myotonia, potassium-aggravated
MONDO:0012065	obsolete Stevens-Johnson syndrome
MONDO:0012070	obsolete autosomal dominant Charcot-Marie-Tooth disease type 2G
MONDO:0012140	obsolete pulmonary function
MONDO:0012148	obsolete drug metabolism, poor, CYP2D6-related
MONDO:0012189	obsolete Amish infantile epilepsy syndrome
MONDO:0012201	obsolete tibia, bowing of, with pseudarthrosis and pectus excavatum
MONDO:0012234	obsolete LFS3
MONDO:0012281	obsolete sarcoidosis, early-onset
MONDO:0012294	obsolete drug metabolism, poor, Cyp2C19-related
MONDO:0012332	obsolete short stature-delayed bone age due to thyroid hormone metabolism deficiency
MONDO:0012337	obsolete glaucoma 1, open angle, I
MONDO:0012356	obsolete glomerulocystic kidney disease with hyperuricemia and isosthenuria
MONDO:0012357	obsolete glaucoma 1, open angle, G
MONDO:0012372	obsolete hypertrichosis, hyperkeratosis, mental retardation, and distinctive facial features
MONDO:0012424	obsolete heat-shock RNA 1
MONDO:0012461	obsolete bulimia nervosa, susceptibility to, 2
MONDO:0012501	obsolete mutagen sensitivity
MONDO:0012560	obsolete invasive pneumococcal disease, recurrent isolated, 1
MONDO:0012616	obsolete MRT8
MONDO:0012632	obsolete Alzheimer disease 15
MONDO:0012633	obsolete malaria
MONDO:0012646	obsolete glaucoma 1, open angle, H
MONDO:0012647	obsolete generalized epilepsy with febrile seizures plus, type 3
MONDO:0012649	obsolete FTSD
MONDO:0012663	obsolete Plasmodium falciparum fever episodes quantitative trait locus 1
MONDO:0013001	obsolete synesthesia
MONDO:0013019	obsolete spondyloepimetaphyseal dysplasia, Pakistani type
MONDO:0013126	obsolete Bartter syndrome, type 4B
MONDO:0013141	obsolete autosomal dominant macrothrombocytopenia TUBB1-related
MONDO:0013346	obsolete brain calcification, Rajab type
MONDO:0013347	obsolete gastric cancer
MONDO:0013399	obsolete cardiomyopathy, dilated, 1T
MONDO:0013451	obsolete progressive myoclonic epilepsy type 5
MONDO:0013494	obsolete PSMNSW
MONDO:0013538	obsolete alpha-2-macroglobulin deficiency
MONDO:0013586	obsolete Chitotriosidase deficiency
MONDO:0013596	obsolete nonsyndromic congenital nail disorder 10
MONDO:0013617	obsolete overgrowth-macrocephaly-facial dysmorphism syndrome
MONDO:0013647	obsolete primary microcephaly-epilepsy-permanent neonatal diabetes syndrome
MONDO:0013667	obsolete myelodysplastic syndrome
MONDO:0013676	obsolete hypermethioninemia due to adenosine kinase deficiency
MONDO:0013701	obsolete MRT32
MONDO:0013733	obsolete accelerated tumor formation, susceptibility to
MONDO:0013736	obsolete myopathy, centronuclear, 3
MONDO:0013799	obsolete efavirenz, poor metabolism of
MONDO:0013804	obsolete intellectual disability, autosomal dominant 12
MONDO:0013809	obsolete cerebellar ataxia, neuropathy, and vestibular areflexia syndrome
MONDO:0013816	obsolete palmoplantar keratoderma, mutilating, with periorificial keratotic plaques
MONDO:0013850	obsolete periodic fever, menstrual cycle-dependent
MONDO:0013861	obsolete amyotrophic lateral sclerosis type 17
MONDO:0013958	obsolete monocyte and dendritic cell deficiency, autosomal recessive
MONDO:0014053	obsolete stomatin-like protein-2, hyperphosphorylation of
MONDO:0014109	obsolete NGLY1-deficiency
MONDO:0014129	obsolete autosomal recessive limb-girdle muscular dystrophy type 2R
MONDO:0014188	obsolete MONDO:0014188
MONDO:0014253	obsolete autoimmune lymphoproliferative syndrome type 3
MONDO:0014279	obsolete arrhythmogenic right ventricular dysplasia, familial, 13
MONDO:0014315	obsolete Mitchell-Riley syndrome
MONDO:0014330	obsolete eculizumab, poor response to
MONDO:0014424	obsolete congenital deficiency in alpha-fetoprotein
MONDO:0014425	obsolete hereditary persistence of alpha-fetoprotein
MONDO:0014463	obsolete microcephaly, short stature, and impaired glucose metabolism
MONDO:0014554	obsolete infantile multisystem neurologic-endocrine-pancreatic disease
MONDO:0014610	obsolete ciliary dyskinesia, primary, 31
MONDO:0014616	obsolete Skint1-like pseudogene
MONDO:0014655	obsolete Bethlem myopathy 2
MONDO:0014709	obsolete Heimler syndrome 2
MONDO:0014721	obsolete hereditary spherocytosis type 2
MONDO:0014761	obsolete hereditary pediatric Behçet-like disease
MONDO:0014763	obsolete Bombay phenotype
MONDO:0014783	obsolete preimplantation embryonic lethality 1
MONDO:0014812	obsolete metabolic encephalomyopathic crises, recurrent, with rhabdomyolysis, cardiac arrhythmias, and neurodegeneration
MONDO:0014824	obsolete craniofacial dysplasia-short stature-ectodermal anomalies-intellectual disability syndrome
MONDO:0014826	obsolete nucleoside diphosphate-linked moiety X Motif 15 deficiency
MONDO:0014834	obsolete dyskinesia, limb and orofacial, infantile-onset
MONDO:0014849	obsolete autosomal recessive nonsyndromic deafness 105
MONDO:0014852	obsolete palmoplantar carcinoma, multiple self-healing
MONDO:0014879	obsolete patent ductus arteriosus 3
MONDO:0014897	obsolete portal hypertension, noncirrhotic
MONDO:0014913	obsolete MONDO:0014913
MONDO:0014964	obsolete encephalopathy, progressive, early-onset, with brain atrophy and thin corpus callosum
MONDO:0014978	obsolete preimplantation embryonic lethality 2
MONDO:0014988	obsolete 3-methylglutaconic aciduria, type VIII
MONDO:0015052	obsolete primary interstitial lung disease specific to childhood due to pulmonary surfactant protein anomalies
MONDO:0015058	obsolete Waterhouse-Friderichsen syndrome
MONDO:0015076	obsolete rare parathyroid tumor
MONDO:0015077	obsolete adrenal/paraganglial tumor
MONDO:0015078	obsolete gastroenteropancreatic neuroendocrine neoplasm
