iri	iri label	disease	disease label	location	location label
MONDO:0000951	thymus lymphoma	MONDO:0005062	lymphoma	UBERON:0002370	thymus
MONDO:0003086	thymus mucoepidermoid carcinoma	MONDO:0003036	mucoepidermoid carcinoma	UBERON:0002370	thymus
MONDO:0005197	thymus neoplasm	MONDO:0005070	neoplasm (disease)	UBERON:0002370	thymus
MONDO:0004122	thymus small cell carcinoma	MONDO:0000402	small cell carcinoma	UBERON:0002370	thymus
MONDO:0003493	thymus squamous cell carcinoma	MONDO:0005096	squamous cell carcinoma	UBERON:0002370	thymus
MONDO:0002454	thyroid adenoma (disease)	MONDO:0004972	adenoma	UBERON:0002046	thyroid gland
MONDO:0003027	thyroid angiosarcoma	MONDO:0016982	angiosarcoma (disease)	UBERON:0002046	thyroid gland
MONDO:0002108	thyroid cancer	MONDO:0004992	cancer	UBERON:0002046	thyroid gland
MONDO:0015075	thyroid carcinoma (disease)	MONDO:0004993	carcinoma	UBERON:0002046	thyroid gland
MONDO:0003240	thyroid gland disease	MONDO:0000001	disease	UBERON:0002046	thyroid gland
MONDO:0006463	thyroid gland mucoepidermoid carcinoma	MONDO:0003036	mucoepidermoid carcinoma	UBERON:0002046	thyroid gland
MONDO:0019962	thyroid lymphoma	MONDO:0005062	lymphoma	UBERON:0002046	thyroid gland
MONDO:0003028	thyroid sarcoma	MONDO:0005089	sarcoma	UBERON:0002046	thyroid gland
MONDO:0006469	tibial adamantinoma	MONDO:0007063	long bone adamantinoma	UBERON:0000979	tibia
MONDO:0001127	tibialis tendinitis	MONDO:0004857	tendinitis	UBERON:0008230	tibialis
MONDO:0000242	tinea barbae	MONDO:0004678	dermatophytosis	UBERON:0010167	beard
MONDO:0002967	tinea capitis	MONDO:0004678	dermatophytosis	UBERON:0000403	scalp
MONDO:0001699	tinea manuum	MONDO:0004678	dermatophytosis	UBERON:0002398	manus
MONDO:0005984	tinea pedis	MONDO:0004678	dermatophytosis	UBERON:0002387	pes
MONDO:0001628	tinea unguium	MONDO:0004678	dermatophytosis	UBERON:0001705	nail
MONDO:0004631	tongue cancer	MONDO:0004992	cancer	UBERON:0001723	tongue
MONDO:0001165	tongue disease	MONDO:0000001	disease	UBERON:0001723	tongue
MONDO:0000500	tongue squamous cell carcinoma	MONDO:0005096	squamous cell carcinoma	UBERON:0001723	tongue
MONDO:0006998	tonsil cancer	MONDO:0004992	cancer	UBERON:0002372	tonsil
MONDO:0000535	tonsil squamous cell carcinoma	MONDO:0005096	squamous cell carcinoma	UBERON:0002372	tonsil
MONDO:0004690	tonsillar fossa cancer	MONDO:0004992	cancer	UBERON:0035228	tonsillar fossa
MONDO:0006470	tonsillar squamous cell carcinoma	MONDO:0005096	squamous cell carcinoma	UBERON:0002373	palatine tonsil
MONDO:0008007	tooth ankylosis	MONDO:0002257	ankylosis (disease)	UBERON:0001091	calcareous tooth
MONDO:0006999	tooth disease	MONDO:0000001	disease	UBERON:0001091	calcareous tooth
MONDO:0003184	trachea carcinoma	MONDO:0004993	carcinoma	UBERON:0003126	trachea
MONDO:0004661	trachea carcinoma in situ	MONDO:0004647	in situ carcinoma	UBERON:0003126	trachea
MONDO:0002318	trachea leiomyoma	MONDO:0001572	leiomyoma	UBERON:0003126	trachea
MONDO:0000534	trachea mucoepidermoid carcinoma	MONDO:0003036	mucoepidermoid carcinoma	UBERON:0003126	trachea
MONDO:0001418	trachea sarcoma	MONDO:0005089	sarcoma	UBERON:0003126	trachea
MONDO:0001419	trachea squamous cell carcinoma	MONDO:0005096	squamous cell carcinoma	UBERON:0003126	trachea
MONDO:0006471	tracheal adenoid cystic carcinoma	MONDO:0004971	adenoid cystic carcinoma	UBERON:0003126	trachea
MONDO:0001407	tracheal cancer	MONDO:0004992	cancer	UBERON:0003126	trachea
MONDO:0002567	tracheal disease	MONDO:0000001	disease	UBERON:0003126	trachea
MONDO:0001417	tracheal lymphoma	MONDO:0005062	lymphoma	UBERON:0003126	trachea
MONDO:0006474	transitional cell carcinoma	MONDO:0004993	carcinoma	CL:0000731	urothelial cell
MONDO:0005221	transitional cell carcinoma of kidney	MONDO:0006474	transitional cell carcinoma	UBERON:0001224	renal pelvis
MONDO:0016272	transitional cell carcinoma of the corpus uteri	MONDO:0006474	transitional cell carcinoma	UBERON:0009853	body of uterus
MONDO:0002361	transverse colon cancer	MONDO:0004992	cancer	UBERON:0001157	transverse colon
MONDO:0000471	tricuspid valve disease	MONDO:0000001	disease	UBERON:0002134	tricuspid valve
MONDO:0003543	trigeminal nerve disease	MONDO:0000001	disease	UBERON:0001645	trigeminal nerve
MONDO:0001420	trigeminal nerve neoplasm	MONDO:0005070	neoplasm (disease)	UBERON:0001645	trigeminal nerve
MONDO:0007002	trochlear nerve disease	MONDO:0000001	disease	UBERON:0001644	trochlear nerve
MONDO:0002642	trochlear nerve neoplasm	MONDO:0005070	neoplasm (disease)	UBERON:0001644	trochlear nerve
MONDO:0016743	tumor of meninges	MONDO:0020036	rare nervous system tumor	UBERON:0010743	meningeal cluster
MONDO:0003648	tympanic membrane disease	MONDO:0000001	disease	UBERON:0002364	tympanic membrane
MONDO:0006476	undifferentiated gallbladder carcinoma	MONDO:0005617	undifferentiated carcinoma	UBERON:0002110	gall bladder
MONDO:0006477	undifferentiated ovarian carcinoma	MONDO:0005617	undifferentiated carcinoma	UBERON:0000992	ovary
MONDO:0004615	upper gum cancer	MONDO:0004992	cancer	UBERON:0011601	gingiva of upper jaw
MONDO:0004621	upper lip cancer	MONDO:0004992	cancer	UBERON:0001834	upper lip
MONDO:0004867	upper respiratory tract disease	MONDO:0000001	disease	UBERON:0001557	upper respiratory tract
MONDO:0001378	urachus cancer	MONDO:0004992	cancer	UBERON:0002068	urachus
MONDO:0003216	ureter adenocarcinoma	MONDO:0004970	adenocarcinoma	UBERON:0000056	ureter
MONDO:0001398	ureter benign neoplasm	MONDO:0005165	benign neoplasm	UBERON:0000056	ureter
MONDO:0008627	ureter cancer	MONDO:0004992	cancer	UBERON:0000056	ureter
MONDO:0006481	ureter carcinoma	MONDO:0004993	carcinoma	UBERON:0000056	ureter
MONDO:0004043	ureter inverted papilloma	MONDO:0002537	inverted papilloma	UBERON:0000056	ureter
MONDO:0001399	ureter leiomyoma	MONDO:0001572	leiomyoma	UBERON:0000056	ureter
MONDO:0021111	ureter neoplasm	MONDO:0005070	neoplasm (disease)	UBERON:0000056	ureter
MONDO:0006482	ureter small cell carcinoma	MONDO:0000402	small cell carcinoma	UBERON:0000056	ureter
MONDO:0003502	ureter squamous cell carcinoma	MONDO:0005096	squamous cell carcinoma	UBERON:0000056	ureter
MONDO:0004030	ureter transitional cell carcinoma	MONDO:0006474	transitional cell carcinoma	UBERON:0000056	ureter
MONDO:0004517	ureter tuberculosis	MONDO:0018076	tuberculosis	UBERON:0000056	ureter
MONDO:0001926	ureteral disease	MONDO:0000001	disease	UBERON:0000056	ureter
MONDO:0001977	ureteral lymphoma	MONDO:0005062	lymphoma	UBERON:0000056	ureter
MONDO:0001379	ureteric orifice cancer	MONDO:0004992	cancer	UBERON:0012303	ureteral orifice
MONDO:0003200	urethra adenocarcinoma	MONDO:0004970	adenocarcinoma	UBERON:0000057	urethra
MONDO:0004192	urethra cancer	MONDO:0004992	cancer	UBERON:0000057	urethra
MONDO:0003387	urethra clear cell adenocarcinoma	MONDO:0005004	clear cell adenocarcinoma	UBERON:0000057	urethra
MONDO:0002222	urethra leiomyoma	MONDO:0001572	leiomyoma	UBERON:0000057	urethra
MONDO:0002764	urethra squamous cell carcinoma	MONDO:0005096	squamous cell carcinoma	UBERON:0000057	urethra
MONDO:0002836	urethra transitional cell carcinoma	MONDO:0006474	transitional cell carcinoma	UBERON:0000057	urethra
MONDO:0004184	urethral disease	MONDO:0000001	disease	UBERON:0000057	urethra
MONDO:0002221	urethral urothelial papilloma	MONDO:0004041	urothelial papilloma	UBERON:0000057	urethra
MONDO:0002763	urethral verrucous carcinoma	MONDO:0006006	verrucous carcinoma	UBERON:0000057	urethra
MONDO:0001187	urinary bladder cancer	MONDO:0004992	cancer	UBERON:0001255	urinary bladder
MONDO:0004040	urinary bladder inverted papilloma	MONDO:0002537	inverted papilloma	UBERON:0001255	urinary bladder
MONDO:0004114	urinary bladder small cell neuroendocrine carcinoma	MONDO:0000402	small cell carcinoma	UBERON:0001255	urinary bladder
MONDO:0004272	urinary bladder tuberculosis	MONDO:0018076	tuberculosis	UBERON:0001255	urinary bladder
MONDO:0003439	urinary bladder villous adenoma	MONDO:0000502	villous adenoma	UBERON:0001255	urinary bladder
MONDO:0006001	urinary schistosomiasis	MONDO:0015254	schistosomiasis	UBERON:0001255	urinary bladder
MONDO:0002118	urinary system disease	MONDO:0000001	disease	UBERON:0001008	renal system
MONDO:0021066	urinary system neoplasm	MONDO:0005070	neoplasm (disease)	UBERON:0001008	renal system
MONDO:0006002	urogenital tuberculosis	MONDO:0018076	tuberculosis	UBERON:0004122	genitourinary system
MONDO:0002715	uterine cancer	MONDO:0004992	cancer	UBERON:0000995	uterus
MONDO:0005213	uterine carcinoma	MONDO:0004993	carcinoma	UBERON:0000995	uterus
MONDO:0003458	uterine corpus adenofibroma	MONDO:0006071	adenofibroma	UBERON:0009853	body of uterus
MONDO:0001781	uterine corpus adenomatoid tumor	MONDO:0004230	adenomatoid tumor	UBERON:0009853	body of uterus
MONDO:0002878	uterine corpus adenosarcoma	MONDO:0005636	adenosarcoma	UBERON:0009853	body of uterus
MONDO:0004386	uterine corpus atypical polypoid adenomyoma	MONDO:0003236	atypical polypoid adenomyoma	UBERON:0009853	body of uterus
MONDO:0001846	uterine corpus bizarre leiomyoma	MONDO:0003288	bizarre leiomyoma	UBERON:0009853	body of uterus
MONDO:0006003	uterine corpus cancer	MONDO:0004992	cancer	UBERON:0009853	body of uterus
MONDO:0004162	uterine corpus cellular leiomyoma	MONDO:0003296	cellular leiomyoma	UBERON:0009853	body of uterus
MONDO:0004491	uterine corpus choriocarcinoma	MONDO:0005207	choriocarcinoma (disease)	UBERON:0009853	body of uterus
MONDO:0000553	uterine corpus endometrial carcinoma	MONDO:0002447	endometrial carcinoma (disease)	UBERON:0009853	body of uterus
MONDO:0002923	uterine corpus endometrial stromal sarcoma	MONDO:0006745	endometrial stromal sarcoma	UBERON:0009853	body of uterus
MONDO:0003782	uterine corpus epithelioid leiomyosarcoma	MONDO:0003356	epithelioid leiomyosarcoma	UBERON:0009853	body of uterus
MONDO:0003703	uterine corpus leiomyomatosis	MONDO:0003295	leiomyomatosis	UBERON:0009853	body of uterus
MONDO:0001845	uterine corpus lipoleiomyoma	MONDO:0006312	myofibroma	UBERON:0009853	body of uterus
MONDO:0003928	uterine corpus myxoid leiomyosarcoma	MONDO:0003359	myxoid leiomyosarcoma	UBERON:0009853	body of uterus
MONDO:0004221	uterine corpus perivascular epithelioid cell tumor	MONDO:0006359	neoplasm with perivascular epithelioid cell differentiation	UBERON:0009853	body of uterus
MONDO:0003629	uterine corpus serous adenocarcinoma	MONDO:0005278	serous adenocarcinoma	UBERON:0009853	body of uterus
MONDO:0002654	uterine disease	MONDO:0000001	disease	UBERON:0000995	uterus
MONDO:0007886	uterine fibroid	MONDO:0005167	fibroma	UBERON:0000995	uterus
MONDO:0003612	uterine ligament cancer	MONDO:0004992	cancer	UBERON:0036262
MONDO:0005210	uterine sarcoma	MONDO:0005089	sarcoma	UBERON:0009853	body of uterus
MONDO:0004710	uterus carcinoma in situ	MONDO:0004647	in situ carcinoma	UBERON:0000995	uterus
MONDO:0003375	uterus leiomyosarcoma	MONDO:0005058	leiomyosarcoma	UBERON:0000995	uterus
MONDO:0002659	uveal cancer	MONDO:0004992	cancer	UBERON:0001768	uvea
MONDO:0002661	uveal disease	MONDO:0000001	disease	UBERON:0001768	uvea
MONDO:0006486	uveal melanoma	MONDO:0005105	melanoma (disease)	UBERON:0001768	uvea
MONDO:0004624	uvula cancer	MONDO:0004992	cancer	UBERON:0001734	palatine uvula
MONDO:0003994	vagina botryoid rhabdomyosarcoma	MONDO:0002578	botryoid rhabdomyosarcoma	UBERON:0000996	vagina
MONDO:0001536	vagina leiomyoma	MONDO:0001572	leiomyoma	UBERON:0000996	vagina
MONDO:0003369	vagina leiomyosarcoma	MONDO:0005058	leiomyosarcoma	UBERON:0000996	vagina
MONDO:0002140	vagina sarcoma	MONDO:0005089	sarcoma	UBERON:0000996	vagina
MONDO:0001402	vaginal cancer	MONDO:0004992	cancer	UBERON:0000996	vagina
MONDO:0015867	vaginal carcinoma	MONDO:0004993	carcinoma	UBERON:0000996	vagina
MONDO:0001433	vaginal disease	MONDO:0000001	disease	UBERON:0000996	vagina
MONDO:0021050	vaginal neoplasm	MONDO:0005070	neoplasm (disease)	UBERON:0000996	vagina
MONDO:0006490	vaginal squamous cell carcinoma	MONDO:0004993	carcinoma	CL:1001578	vagina squamous cell
MONDO:0001535	vagus nerve disease	MONDO:0000001	disease	UBERON:0001759	vagus nerve
MONDO:0001608	vagus nerve neoplasm	MONDO:0005070	neoplasm (disease)	UBERON:0001759	vagus nerve
MONDO:0004607	vallecula cancer	MONDO:0004992	cancer	UBERON:0013165	epiglottic vallecula
MONDO:0002095	vascular cancer	MONDO:0004992	cancer	UBERON:0002012	pulmonary artery
MONDO:0005385	vascular disease	MONDO:0000001	disease	UBERON:0002049	vasculature
MONDO:0005329	vascular sarcoma	MONDO:0005089	sarcoma	UBERON:0001981	blood vessel
MONDO:0004814	vascular skin disease	MONDO:0005093	skin disease	UBERON:0002049	vasculature
MONDO:0004634	vein disease	MONDO:0000001	disease	UBERON:0001638	vein
MONDO:0001631	vertebral artery insufficiency	MONDO:0002254	syndromic disease	UBERON:0001535	vertebral artery
MONDO:0000812	vertebral column disease	MONDO:0000001	disease	UBERON:0001130	vertebral column
MONDO:0002643	vestibular disease	MONDO:0000001	disease	UBERON:0004681	vestibular system
MONDO:0000626	vestibular gland benign neoplasm	MONDO:0005165	benign neoplasm	UBERON:0011826	vestibular gland
MONDO:0002194	vestibular papilloma	MONDO:0001825	squamous papilloma	UBERON:0000997	mammalian vulva
MONDO:0001563	vestibulocochlear nerve disease	MONDO:0000001	disease	UBERON:0001648	vestibulocochlear nerve
MONDO:0021084	vision disorder	MONDO:0000001	disease	UBERON:0002104	visual system
MONDO:0003584	visual cortex disease	MONDO:0000001	disease	UBERON:0000411	visual cortex
MONDO:0001834	visual pathway disease	MONDO:0000001	disease	UBERON:0001908	optic tract
MONDO:0004860	vitreous disease	MONDO:0000001	disease	UBERON:0001797	vitreous humor
MONDO:0002208	vulva adenocarcinoma	MONDO:0004970	adenocarcinoma	UBERON:0000997	mammalian vulva
MONDO:0002955	vulva basal cell carcinoma	MONDO:0005341	skin basal cell carcinoma	UBERON:0000997	mammalian vulva
MONDO:0001528	vulva cancer	MONDO:0004992	cancer	UBERON:0000997	mammalian vulva
MONDO:0006620	vulva fibroepithelial polyp	MONDO:0004026	skin tag	UBERON:0000997	mammalian vulva
MONDO:0005214	vulva sarcoma	MONDO:0005089	sarcoma	UBERON:0000997	mammalian vulva
MONDO:0002210	vulva squamous cell carcinoma	MONDO:0005096	squamous cell carcinoma	UBERON:0000997	mammalian vulva
MONDO:0002758	vulva verrucous carcinoma	MONDO:0006006	verrucous carcinoma	UBERON:0000997	mammalian vulva
MONDO:0002192	vulvar angiokeratoma	MONDO:0003954	angiokeratoma of Fordyce	UBERON:0000997	mammalian vulva
MONDO:0000643	vulvar benign neoplasm	MONDO:0005165	benign neoplasm	UBERON:0000997	mammalian vulva
MONDO:0005215	vulvar carcinoma	MONDO:0004993	carcinoma	UBERON:0000997	mammalian vulva
MONDO:0003253	vulvar granular cell tumor	MONDO:0006235	granular cell tumor	UBERON:0000997	mammalian vulva
MONDO:0006622	vulvar seborrheic keratosis	MONDO:0008420	seborrheic keratosis	UBERON:0000997	mammalian vulva
