subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_set_id	mapping_set_title	mapping_set_confidence	confidence	comment
mondo:0009115	congenital lactase deficiency	skos:exactMatch	icd10:E73.0	Congenital lactase deficiency	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:E73.0 icd11:2109252471 mondo:0009115
mondo:0009326	congenital heart block	skos:exactMatch	icd10:Q24.6	Congenital heart block	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0009326 icd11:1096954866 icd10:Q24.6
mondo:0009451	Nezelof syndrome	skos:exactMatch	icd10:D81.4	Nezelof syndrome	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0009451 icd11:215376282 icd10:D81.4
mondo:0009509	Landau-Kleffner syndrome	skos:exactMatch	icd10:F80.3	Acquired aphasia with epilepsy [Landau-Kleffner]	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0009509 icd11:348544271 icd10:F80.3
mondo:0010029	situs inversus	skos:exactMatch	icd10:Q89.3	Situs inversus	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q89.3 icd11:797648408 mondo:0010029
mondo:0010383	fragile X syndrome	skos:exactMatch	icd10:Q99.2	Fragile X chromosome	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q99.2 icd11:1524287677 mondo:0010383
mondo:0010622	recessive X-linked ichthyosis	skos:exactMatch	icd10:Q80.1	X-linked ichthyosis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0010622 icd11:1466487054 icd10:Q80.1
mondo:0010726	Rett syndrome	skos:exactMatch	icd10:F84.2	Rett syndrome	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:F84.2 icd11:201200685 mondo:0010726
mondo:0010837	primary hyperparathyroidism	skos:exactMatch	icd10:E21.0	Primary hyperparathyroidism	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:E21.0 icd11:817194045 mondo:0010837
mondo:0010888	adenomyosis	skos:exactMatch	icd10:N80.0	Endometriosis of uterus	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:N80.0 icd11:171294592 mondo:0010888
mondo:0011959	sweet syndrome	skos:exactMatch	icd10:L98.2	Febrile neutrophilic dermatosis [Sweet]	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:L98.2 icd11:195212152 mondo:0011959
mondo:0012000	specific phobia	skos:exactMatch	icd10:F40.2	Specific (isolated) phobias	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0012000 icd11:239513569 icd10:F40.2
mondo:0012155	choanal atresia	skos:exactMatch	icd10:Q30.0	Choanal atresia	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q30.0 icd11:2099486655 mondo:0012155
mondo:0012897	congenital factor XI deficiency	skos:exactMatch	icd10:D68.1	Hereditary factor XI deficiency	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:D68.1 icd11:413739466 mondo:0012897
mondo:0013189	trichotillomania	skos:exactMatch	icd10:F63.3	Trichotillomania	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0013189 icd11:1253999657 icd10:F63.3
mondo:0013600	insomnia	skos:exactMatch	icd11:1038292737	Insomnia disorders	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd11:1038292737 icd10:G47.0 mondo:0013600
mondo:0015104	porphyria cutanea tarda	skos:exactMatch	icd10:E80.1	Porphyria cutanea tarda	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0015104 icd11:370983230 icd10:E80.1
mondo:0015131	combined immunodeficiency	skos:exactMatch	icd10:D81	Combined immunodeficiencies	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0015131 icd11:1616506198 icd10:D81
mondo:0015131	combined immunodeficiency	skos:exactMatch	icd10:D81.9	Combined immunodeficiency, unspecified	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0015131 icd11:1616506198 icd10:D81.9
mondo:0015469	craniosynostosis	skos:exactMatch	icd10:Q75.0	Craniosynostosis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0015469 icd11:458033798 icd10:Q75.0
mondo:0015486	keratoconus	skos:exactMatch	icd10:H18.6	Keratoconus	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0015486 icd11:945228622 icd10:H18.6
mondo:0015597	pustulosis palmaris et plantaris	skos:exactMatch	icd10:L40.3	Pustulosis palmaris et plantaris	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:L40.3 icd11:877172115 mondo:0015597
mondo:0015661	dextrocardia	skos:exactMatch	icd10:Q24.0	Dextrocardia	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0015661 icd11:1472687600 icd10:Q24.0
mondo:0016011	fetal alcohol syndrome	skos:exactMatch	icd10:Q86.0	Fetal alcohol syndrome (dysmorphic)	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q86.0 icd11:362980699 mondo:0016011
mondo:0016215	spastic quadriplegic cerebral palsy	skos:exactMatch	icd10:G80.0	Spastic quadriplegic cerebral palsy	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0016215 icd11:1155284708 icd10:G80.0
mondo:0016295	neuronal ceroid lipofuscinosis	skos:exactMatch	icd10:E75.4	Neuronal ceroid lipofuscinosis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0016295 icd11:1568332253 icd10:E75.4
mondo:0016383	nephrogenic diabetes insipidus	skos:exactMatch	icd10:N25.1	Nephrogenic diabetes insipidus	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0016383 icd11:1417669099 icd10:N25.1
mondo:0016466	asbestosis	skos:exactMatch	icd10:J61	Pneumoconiosis due to asbestos and other mineral fibres	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:J61 icd11:898495881 mondo:0016466
mondo:0017198	osteopetrosis	skos:exactMatch	icd10:Q78.2	Osteopetrosis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0017198 icd11:1498426606 icd10:Q78.2
mondo:0017278	autoimmune polyendocrinopathy	skos:exactMatch	icd10:E31.0	Autoimmune polyglandular failure	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0017278 icd11:548357900 icd10:E31.0
mondo:0017319	hereditary elliptocytosis	skos:exactMatch	icd10:D58.1	Hereditary elliptocytosis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0017319 icd11:679955609 icd10:D58.1
mondo:0017361	congenital rubella syndrome	skos:exactMatch	icd10:P35.0	Congenital rubella syndrome	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:P35.0 icd11:1059053724 mondo:0017361
mondo:0017416	postpoliomyelitis syndrome	skos:exactMatch	icd10:G14	Postpolio syndrome	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0017416 icd11:2018885243 icd10:G14
mondo:0017572	tick-borne encephalitis	skos:exactMatch	icd10:A84.9	Tick-borne viral encephalitis, unspecified	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:A84.9 icd11:835129952 mondo:0017572
mondo:0017844	Sezary syndrome	skos:exactMatch	icd10:C84.1	Sézary disease	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0017844 icd11:1358020385 icd10:C84.1
mondo:0017879	hantavirus pulmonary syndrome	skos:exactMatch	icd10:B33.4	Hantavirus (cardio-)pulmonary syndrome [HPS] [HCPS]	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0017879 icd11:582624609 icd10:B33.4
mondo:0017880	Rift valley fever	skos:exactMatch	icd10:A92.4	Rift Valley fever	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:A92.4 icd11:854137188 mondo:0017880
mondo:0018059	meningococcal meningitis	skos:exactMatch	icd10:A39.0	Meningococcal meningitis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0018059 icd11:516585689 icd10:A39.0
mondo:0018089	double outlet right ventricle	skos:exactMatch	icd10:Q20.1	Double outlet right ventricle	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q20.1 icd11:141717788 mondo:0018089
mondo:0018661	Zika virus infectious disease	skos:exactMatch	icd10:A92.5	Zika virus disease	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:A92.5 icd11:1401438580 mondo:0018661
mondo:0018805	bile duct cyst	skos:exactMatch	icd10:Q44.4	Choledochal cyst	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q44.4 icd11:819487805 mondo:0018805
mondo:0018824	pyoderma gangrenosum	skos:exactMatch	icd10:L08.0	Pyoderma	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:L08.0 icd11:2120746218 mondo:0018824
mondo:0018871	acute myelomonocytic leukemia M4	skos:exactMatch	icd10:C92.5	Acute myelomonocytic leukaemia	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:C92.5 icd11:1613358778 mondo:0018871
mondo:0018905	diffuse large B-cell lymphoma	skos:exactMatch	icd10:C83.3	Diffuse large B-cell lymphoma	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0018905 icd11:1946973604 icd10:C83.3
mondo:0018912	Cushing syndrome	skos:exactMatch	icd10:E24.9	Cushing syndrome, unspecified	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0018912 icd11:1654321425 icd10:E24.9
mondo:0018920	peripartum cardiomyopathy	skos:exactMatch	icd10:O90.3	Cardiomyopathy in the puerperium	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:O90.3 icd11:1218807936 mondo:0018920
mondo:0018940	congenital myasthenic syndrome	skos:exactMatch	icd10:G70.2	Congenital and developmental myasthenia	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:G70.2 icd11:1515367530 mondo:0018940
mondo:0018984	Oroya fever	skos:exactMatch	icd10:A44.0	Systemic bartonellosis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:A44.0 icd11:1031219789 mondo:0018984
mondo:0019124	microscopic polyangiitis	skos:exactMatch	icd10:M31.7	Microscopic polyangiitis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0019124 icd11:999231798 icd10:M31.7
mondo:0019350	hereditary spherocytosis	skos:exactMatch	icd10:D58.0	Hereditary spherocytosis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:D58.0 icd11:1305248013 mondo:0019350
mondo:0019359	Rocky mountain spotted fever	skos:exactMatch	icd10:A77.0	Spotted fever due to Rickettsia rickettsii	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0019359 icd11:215936800 icd10:A77.0
mondo:0019365	scrub typhus	skos:exactMatch	icd10:A75.3	Typhus fever due to Rickettsia tsutsugamushi	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0019365 icd11:1695340384 icd10:A75.3
mondo:0019402	beta thalassemia	skos:exactMatch	icd10:D56.1	Beta thalassaemia	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:D56.1 icd11:2063292324 mondo:0019402
mondo:0019461	B-cell prolymphocytic leukemia	skos:exactMatch	icd10:C91.3	Prolymphocytic leukaemia of B-cell type	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:C91.3 icd11:1997215876 mondo:0019461
mondo:0019467	CD4+/CD56+ hematodermic neoplasm	skos:exactMatch	icd10:C86.4	Blastic NK-cell lymphoma	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:C86.4 icd11:783045723 mondo:0019467
mondo:0019498	tungiasis	skos:exactMatch	icd10:B88.1	Tungiasis [sandflea infestation]	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:B88.1 icd11:2076748409 mondo:0019498
mondo:0019514	hepatic veno-occlusive disease	skos:exactMatch	icd10:K76.5	Hepatic veno-occlusive disease	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:K76.5 icd11:762044088 mondo:0019514
mondo:0019600	xeroderma pigmentosum	skos:exactMatch	icd10:Q82.1	Xeroderma pigmentosum	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0019600 icd11:1243068849 icd10:Q82.1
mondo:0019633	relapsing fever	skos:exactMatch	icd10:A68.9	Relapsing fever, unspecified	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0019633 icd11:965498095 icd10:A68.9
mondo:0019633	relapsing fever	skos:exactMatch	icd10:A68	Relapsing fevers	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0019633 icd11:965498095 icd10:A68
mondo:0019701	chondrodysplasia punctata	skos:exactMatch	icd10:Q77.3	Chondrodysplasia punctata	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q77.3 icd11:1923035846 mondo:0019701
mondo:0019735	polymyalgia rheumatica	skos:exactMatch	icd10:M35.3	Polymyalgia rheumatica	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:M35.3 icd11:103940897 mondo:0019735
mondo:0019804	congenital tracheomalacia	skos:exactMatch	icd10:Q32.0	Congenital tracheomalacia	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q32.0 icd11:1616705280 mondo:0019804
mondo:0019992	pseudohypoparathyroidism	skos:exactMatch	icd10:E20.1	Pseudohypoparathyroidism	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:E20.1 icd11:1225154856 mondo:0019992
mondo:0020121	muscular dystrophy	skos:exactMatch	icd10:G71.0	Muscular dystrophy	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0020121 icd11:1464662404 icd10:G71.0
mondo:0020128	motor neuron disorder	skos:exactMatch	icd10:G12.2	Motor neuron disease	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0020128 icd11:661720689 icd10:G12.2
mondo:0020334	mast cell leukemia	skos:exactMatch	icd10:C94.3	Mast cell leukaemia	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0020334 icd11:1359806843 icd10:C94.3
mondo:0020501	Crimean-Congo hemorrhagic fever	skos:exactMatch	icd10:A98.0	Crimean-Congo haemorrhagic fever	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0020501 icd11:1562906700 icd10:A98.0
mondo:0020502	yellow fever	skos:exactMatch	icd10:A95.9	Yellow fever, unspecified	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0020502 icd11:383352795 icd10:A95.9
mondo:0021107	narcolepsy	skos:exactMatch	icd10:G47.4	Narcolepsy and cataplexy	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:G47.4 icd11:1201727099 mondo:0021107
mondo:0021124	female infertility	skos:exactMatch	icd10:N97.9	Female infertility, unspecified	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0021124 icd11:1237004558 icd10:N97.9
mondo:0100244	paroxysmal nocturnal hemoglobinuria	skos:exactMatch	icd10:D59.5	Paroxysmal nocturnal haemoglobinuria [Marchiafava-Micheli]	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0100244 icd11:859588467 icd10:D59.5
mondo:0000082	pelvic organ prolapse	skos:exactMatch	icd10:N81	Female genital prolapse	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:N81 icd11:148580117 mondo:0000082
mondo:0000190	ventricular fibrillation	skos:exactMatch	icd10:I49.0	Ventricular fibrillation and flutter	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:I49.0 icd11:1662472992 mondo:0000190
mondo:0000462	eye adnexa disorder	skos:exactMatch	icd11:946652467	Disorders of the ocular adnexa or orbit	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd11:946652467 icd10:H00-H06 mondo:0000462
mondo:0000495	oppositional defiant disorder	skos:exactMatch	icd10:F91.3	Oppositional defiant disorder	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:F91.3 icd11:1487528823 mondo:0000495
mondo:0000819	anencephaly	skos:exactMatch	icd10:Q00.0	Anencephaly	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q00.0 icd11:1292761836 mondo:0000819
mondo:0001078	tropical sprue	skos:exactMatch	icd10:K90.1	Tropical sprue	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:K90.1 icd11:316377284 mondo:0001078
mondo:0001098	separation anxiety disorder	skos:exactMatch	icd10:F93.0	Separation anxiety disorder of childhood	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0001098 icd11:830200631 icd10:F93.0
mondo:0001243	disseminated intravascular coagulation	skos:exactMatch	icd10:D65	Disseminated intravascular coagulation [defibrination syndrome]	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:D65 icd11:1622289887 mondo:0001243
mondo:0001286	exotropia	skos:exactMatch	icd10:H50.1	Divergent concomitant strabismus	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:H50.1 icd11:2116859618 mondo:0001286
mondo:0001314	chondrocalcinosis	skos:exactMatch	icd10:M11.2	Other chondrocalcinosis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0001314 icd11:2041797033 icd10:M11.2
mondo:0001382	hepatorenal syndrome	skos:exactMatch	icd10:K76.7	Hepatorenal syndrome	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:K76.7 icd11:1015890899 mondo:0001382
mondo:0001384	myopia	skos:exactMatch	icd10:H52.1	Myopia	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0001384 icd11:1666440799 icd10:H52.1
mondo:0001397	mononeuropathy	skos:exactMatch	icd10:G59	Mononeuropathy in diseases classified elsewhere	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0001397 icd11:1866592137 icd10:G59
mondo:0001522	pyromania	skos:exactMatch	icd10:F63.1	Pathological fire-setting [pyromania]	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:F63.1 icd11:1532500290 mondo:0001522
mondo:0001616	lobomycosis	skos:exactMatch	icd10:B48.0	Lobomycosis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:B48.0 icd11:566562143 mondo:0001616
mondo:0001633	central retinal artery occlusion	skos:exactMatch	icd10:H34.1	Central retinal artery occlusion	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0001633 icd11:613330234 icd10:H34.1
